,Type,File ID,Start Time,Duration,STypeNew
46,Elan,helenitab-a1-nsm,4256.98,1.63,FEM
47,Elan,helenitab-a1-nsm,4260.09,1.43,FEM
48,Elan,helenitab-a1-nsm,4266.04,0.56,FEM
49,Elan,helenitab-a1-nsm,4268.56,0.61,FEM
50,Elan,helenitab-a1-nsm,4271.65,6.73,FEM
51,Elan,helenitab-a1-nsm,4278.37,2.01,FEM
52,Elan,helenitab-a1-nsm,4281.85,0.72,FEM
53,Elan,helenitab-a1-nsm,4284.22,5.78,FEM
54,Elan,helenitab-a1-nsm,4290.01,7.39,FEM
55,Elan,helenitab-a1-nsm,4297.4,11.89,FEM
56,Elan,helenitab-a1-nsm,4309.29,8.3,FEM
57,Elan,helenitab-a1-nsm,4317.59,3.25,FEM
58,Elan,helenitab-a1-nsm,4322.82,1.56,FEM
59,Elan,helenitab-a1-nsm,4324.38,5.8,FEM
60,Elan,helenitab-a1-nsm,4330.18,4.97,FEM
61,Elan,helenitab-a1-nsm,4335.15,4.1,FEM
62,Elan,helenitab-a1-nsm,4339.26,6.35,FEM
63,Elan,helenitab-a1-nsm,4345.6,4.02,FEM
64,Elan,helenitab-a1-nsm,4350.77,1.02,FEM
65,Elan,helenitab-a1-nsm,4351.79,3.19,FEM
66,Elan,helenitab-a1-nsm,4354.98,12.38,FEM
67,Elan,helenitab-a1-nsm,4725.75,2.49,FEM
68,Elan,helenitab-a1-nsm,4728.25,14.88,FEM
69,Elan,helenitab-a1-nsm,4743.13,8.07,FEM
70,Elan,helenitab-a1-nsm,4752.56,0.53,FEM
71,Elan,helenitab-a1-nsm,4753.91,0.88,FEM
72,Elan,helenitab-a1-nsm,4755.51,3.76,FEM
73,Elan,helenitab-a1-nsm,4760.03,20.47,FEM
74,Elan,helenitab-a1-nsm,4780.5,0.88,FEM
75,Elan,helenitab-a1-nsm,4783.23,0.54,FEM
76,Elan,helenitab-a1-nsm,4787.4,4.54,FEM
77,Elan,helenitab-a1-nsm,4791.94,6.47,FEM
78,Elan,helenitab-a1-nsm,4798.41,10.05,FEM
79,Elan,helenitab-a1-nsm,4808.47,17.39,FEM
80,Elan,helenitab-a1-nsm,4833.84,1.16,FEM
81,Elan,helenitab-a1-nsm,4835.01,2.4,FEM
82,Elan,helenitab-a1-nsm,4837.4,45.12,FEM
83,Elan,helenitab-a1-nsm,4918.71,2.0,FEM
84,Elan,helenitab-a1-nsm,4921.38,1.06,FEM
85,Elan,helenitab-a1-nsm,4923.44,1.64,FEM
86,Elan,helenitab-a1-nsm,4926.85,0.68,FEM
87,Elan,helenitab-a1-nsm,5020.19,2.14,FEM
88,Elan,helenitab-a1-nsm,5022.33,4.16,FEM
89,Elan,helenitab-a1-nsm,5026.49,5.48,FEM
90,Elan,helenitab-a1-nsm,5117.12,4.46,FEM
91,Elan,helenitab-a1-nsm,5122.28,0.44,FEM
92,Elan,helenitab-a1-nsm,5123.59,1.82,FEM
93,Elan,helenitab-a1-nsm,5127.67,3.65,FEM
94,Elan,helenitab-a1-nsm,5131.75,0.59,FEM
95,Elan,helenitab-a1-nsm,5133.72,2.93,FEM
96,Elan,helenitab-a1-nsm,5142.81,21.7,FEM
97,Elan,helenitab-a1-nsm,5165.23,2.25,FEM
98,Elan,helenitab-a1-nsm,5169.38,4.88,FEM
99,Elan,helenitab-a1-nsm,5174.26,6.39,FEM
100,Elan,helenitab-a1-nsm,5180.65,12.35,FEM
101,Elan,helenitab-a1-nsm,5193.0,13.13,FEM
102,Elan,helenitab-a1-nsm,5241.54,2.41,FEM
103,Elan,helenitab-a1-nsm,5243.95,2.69,FEM
104,Elan,helenitab-a1-nsm,5246.64,17.81,FEM
105,Elan,helenitab-a1-nsm,5264.45,5.04,FEM
106,Elan,helenitab-a1-nsm,5269.49,10.21,FEM
107,Elan,helenitab-a1-nsm,5279.7,7.45,FEM
108,Elan,helenitab-a1-nsm,5287.15,7.68,FEM
109,Elan,helenitab-a1-nsm,5294.83,2.4,FEM
110,Elan,helenitab-a1-nsm,5298.38,1.31,FEM
111,Elan,helenitab-a1-nsm,5300.4,0.8,FEM
112,Elan,helenitab-a1-nsm,5301.91,0.58,FEM
113,Elan,helenitab-a1-nsm,5308.38,4.24,FEM
114,Elan,helenitab-a1-nsm,5312.62,2.0,FEM
115,Elan,helenitab-a1-nsm,5314.62,1.5,FEM
116,Elan,helenitab-a1-nsm,5317.26,0.98,FEM
117,Elan,helenitab-a1-nsm,5319.69,2.39,FEM
118,Elan,helenitab-a1-nsm,5325.53,7.01,FEM
119,Elan,helenitab-a1-nsm,5332.53,3.46,FEM
120,Elan,helenitab-a1-nsm,5336.0,6.98,FEM
121,Elan,helenitab-a1-nsm,5342.98,16.88,FEM
122,Elan,helenitab-a1-nsm,5360.41,0.62,FEM
123,Elan,helenitab-a1-nsm,5361.77,4.78,FEM
124,Elan,helenitab-a1-nsm,5366.55,1.78,FEM
125,Elan,helenitab-a1-nsm,5368.81,3.24,FEM
126,Elan,helenitab-a1-nsm,5376.85,1.73,FEM
127,Elan,helenitab-a1-nsm,5378.57,5.83,FEM
128,Elan,helenitab-a1-nsm,5388.53,4.5,FEM
129,Elan,helenitab-a1-nsm,5396.89,8.66,FEM
130,Elan,helenitab-a1-nsm,5405.54,5.23,FEM
131,Elan,helenitab-a1-nsm,5410.77,13.05,FEM
132,Elan,helenitab-a1-nsm,5431.36,6.11,FEM
133,Elan,helenitab-a1-nsm,5441.97,1.09,FEM
134,Elan,helenitab-a1-nsm,5443.7,0.62,FEM
135,Elan,helenitab-a1-nsm,5445.67,3.56,FEM
136,Elan,helenitab-a1-nsm,5450.98,2.62,FEM
137,Elan,helenitab-a1-nsm,5453.61,3.41,FEM
138,Elan,helenitab-a1-nsm,5457.02,7.13,FEM
139,Elan,helenitab-a1-nsm,5469.07,5.09,FEM
140,Elan,helenitab-a1-nsm,5474.99,3.23,FEM
141,Elan,helenitab-a1-nsm,5478.22,11.04,FEM
142,Elan,helenitab-a1-nsm,5489.25,5.93,FEM
143,Elan,helenitab-a1-nsm,5495.18,14.17,FEM
144,Elan,helenitab-a1-nsm,5509.35,1.3,FEM
145,Elan,helenitab-a1-nsm,5510.66,7.06,FEM
146,Elan,helenitab-a1-nsm,5518.24,0.48,FEM
147,Elan,helenitab-a1-nsm,5518.72,3.4,FEM
148,Elan,helenitab-a1-nsm,5522.12,3.72,FEM
149,Elan,helenitab-a1-nsm,5525.85,4.66,FEM
150,Elan,helenitab-a1-nsm,5532.35,0.41,FEM
151,Elan,helenitab-a1-nsm,5533.82,0.44,FEM
152,Elan,helenitab-a1-nsm,5534.26,4.0,FEM
153,Elan,helenitab-a1-nsm,5538.26,8.07,FEM
154,Elan,helenitab-a1-nsm,5547.22,5.2,FEM
155,Elan,helenitab-a1-nsm,5553.7,1.31,FEM
156,Elan,helenitab-a1-nsm,5555.84,0.91,FEM
157,Elan,helenitab-a1-nsm,5556.75,5.69,FEM
158,Elan,helenitab-a1-nsm,5563.4,2.51,FEM
159,Elan,helenitab-a1-nsm,5573.81,1.46,FEM
160,Elan,helenitab-a1-nsm,5575.26,2.55,FEM
161,Elan,helenitab-a1-nsm,5582.81,6.3,FEM
162,Elan,helenitab-a1-nsm,5599.07,1.44,FEM
163,Elan,helenitab-a1-nsm,5601.55,0.8,FEM
164,Elan,helenitab-a1-nsm,5606.65,11.32,FEM
165,Elan,helenitab-a1-nsm,5619.59,1.84,FEM
166,Elan,helenitab-a1-nsm,5625.19,0.9,FEM
167,Elan,helenitab-a1-nsm,5627.47,12.57,FEM
168,Elan,helenitab-a1-nsm,5640.04,2.89,FEM
169,Elan,helenitab-a1-nsm,5647.85,3.33,FEM
170,Elan,helenitab-a1-nsm,5652.33,1.07,FEM
171,Elan,helenitab-a1-nsm,5653.4,5.25,FEM
172,Elan,helenitab-a1-nsm,5687.34,0.96,FEM
173,Elan,helenitab-a1-nsm,5690.82,31.55,FEM
174,Elan,helenitab-a1-nsm,5722.37,11.21,FEM
175,Elan,helenitab-a1-nsm,5741.63,33.08,FEM
176,Elan,helenitab-a1-nsm,5774.71,7.32,FEM
177,Elan,helenitab-a1-nsm,5787.89,0.73,FEM
178,Elan,helenitab-a1-nsm,5791.31,0.54,FEM
179,Elan,helenitab-a1-nsm,5791.85,11.07,FEM
180,Elan,helenitab-a1-nsm,5802.92,3.3,FEM
181,Elan,helenitab-a1-nsm,5814.17,0.34,FEM
182,Elan,helenitab-a1-nsm,5815.13,0.58,FEM
183,Elan,helenitab-a1-nsm,5816.8,1.93,FEM
184,Elan,helenitab-a1-nsm,5820.86,1.99,FEM
185,Elan,helenitab-a1-nsm,5823.16,16.09,FEM
186,Elan,helenitab-a1-nsm,5841.59,0.45,FEM
187,Elan,helenitab-a1-nsm,5842.49,0.7,FEM
188,Elan,helenitab-a1-nsm,5843.69,1.07,FEM
189,Elan,helenitab-a1-nsm,5847.9,4.34,FEM
190,Elan,helenitab-a1-nsm,5852.24,16.18,FEM
191,Elan,helenitab-a1-nsm,5870.2,1.77,FEM
192,Elan,helenitab-a1-nsm,5871.97,2.85,FEM
193,Elan,helenitab-a1-nsm,5874.83,5.36,FEM
194,Elan,helenitab-a1-nsm,5884.23,4.62,FEM
195,Elan,helenitab-a1-nsm,5895.77,7.3,FEM
196,Elan,helenitab-a1-nsm,5903.07,1.47,FEM
197,Elan,helenitab-a1-nsm,5904.54,1.97,FEM
198,Elan,helenitab-a1-nsm,5917.41,0.9,FEM
199,Elan,helenitab-a1-nsm,5946.48,0.25,FEM
200,Elan,helenitab-a1-nsm,5947.24,1.43,FEM
201,Elan,helenitab-a1-nsm,5948.67,4.54,FEM
202,Elan,helenitab-a1-nsm,5953.21,5.34,FEM
203,Elan,helenitab-a1-nsm,5958.55,12.0,FEM
204,Elan,helenitab-a1-nsm,5970.55,10.55,FEM
205,Elan,helenitab-a1-nsm,5981.1,6.58,FEM
206,Elan,helenitab-a1-nsm,5987.68,8.43,FEM
207,Elan,helenitab-a1-nsm,5996.1,1.02,FEM
208,Elan,helenitab-a1-nsm,5997.12,1.24,FEM
209,Elan,helenitab-a1-nsm,5998.93,2.91,FEM
210,Elan,helenitab-a1-nsm,6005.47,3.48,FEM
211,Elan,helenitab-a1-nsm,6008.95,5.68,FEM
212,Elan,helenitab-a1-nsm,6024.02,4.12,FEM
213,Elan,helenitab-a1-nsm,6052.5,4.42,FEM
214,Elan,helenitab-a1-nsm,6056.92,17.24,FEM
215,Elan,helenitab-a1-nsm,6082.4,39.57,FEM
216,Elan,helenitab-a1-nsm,6121.97,3.78,FEM
217,Elan,helenitab-a1-nsm,6125.76,10.53,FEM
218,Elan,helenitab-a1-nsm,6136.29,1.39,FEM
219,Elan,helenitab-a1-nsm,6138.36,0.72,FEM
220,Elan,helenitab-a1-nsm,6139.65,29.92,FEM
221,Elan,helenitab-a1-nsm,6169.57,8.08,FEM
222,Elan,helenitab-a1-nsm,6177.65,126.95,FEM
223,Elan,helenitab-a1-nsm,6306.61,9.07,FEM
224,Elan,helenitab-a1-nsm,6315.68,7.65,FEM
225,Elan,helenitab-a1-nsm,6323.33,18.6,FEM
226,Elan,helenitab-a1-nsm,6341.93,133.51,FEM
227,Elan,helenitab-a1-nsm,6475.44,1.78,FEM
228,Elan,helenitab-a1-nsm,6477.23,1.46,FEM
229,Elan,helenitab-a1-nsm,6478.69,10.02,FEM
230,Elan,helenitab-a1-nsm,6523.6,2.89,FEM
231,Elan,helenitab-a1-nsm,6526.49,9.88,FEM
232,Elan,helenitab-a1-nsm,6536.37,10.96,FEM
233,Elan,helenitab-a1-nsm,6551.49,6.11,FEM
234,Elan,helenitab-a1-nsm,6557.61,12.95,FEM
235,Elan,helenitab-a1-nsm,6570.55,4.82,FEM
236,Elan,helenitab-a1-nsm,6575.37,7.9,FEM
237,Elan,helenitab-a1-nsm,6583.27,4.54,FEM
238,Elan,helenitab-a1-nsm,6592.66,1.02,FEM
239,Elan,helenitab-a1-nsm,6596.93,6.41,FEM
240,Elan,helenitab-a1-nsm,6604.68,5.18,FEM
241,Elan,helenitab-a1-nsm,6609.86,7.83,FEM
242,Elan,helenitab-a1-nsm,6617.69,1.34,FEM
243,Elan,helenitab-a1-nsm,6623.22,1.98,FEM
244,Elan,helenitab-a1-nsm,6627.09,1.22,FEM
245,Elan,helenitab-a1-nsm,6639.69,1.24,FEM
246,Elan,helenitab-a1-nsm,6642.89,8.65,FEM
247,Elan,helenitab-a1-nsm,6654.03,0.87,FEM
248,Elan,helenitab-a1-nsm,6661.32,2.08,FEM
249,Elan,helenitab-a1-nsm,6664.84,4.77,FEM
250,Elan,helenitab-a1-nsm,6670.11,1.8,FEM
251,Elan,helenitab-a1-nsm,6676.82,1.04,FEM
252,Elan,helenitab-a1-nsm,6680.97,3.08,FEM
253,Elan,helenitab-a1-nsm,6684.43,0.5,FEM
254,Elan,helenitab-a1-nsm,6687.15,4.81,FEM
255,Elan,helenitab-a1-nsm,6711.47,0.64,FEM
256,Elan,helenitab-a1-nsm,6713.66,83.1,FEM
257,Elan,helenitab-a1-nsm,6797.57,8.48,FEM
258,Elan,helenitab-a1-nsm,6821.85,0.72,FEM
259,Elan,helenitab-a1-nsm,6826.66,10.89,FEM
260,Elan,helenitab-a1-nsm,6838.58,2.72,FEM
261,Elan,helenitab-a1-nsm,6842.5,1.13,FEM
262,Elan,helenitab-a1-nsm,6853.59,21.72,FEM
263,Elan,helenitab-a1-nsm,6907.44,0.71,FEM
264,Elan,helenitab-a1-nsm,6908.15,4.09,FEM
265,Elan,helenitab-a1-nsm,6918.57,2.95,FEM
266,Elan,helenitab-a1-nsm,6947.75,6.1,FEM
267,Elan,helenitab-a1-nsm,6954.84,1.3,FEM
268,Elan,helenitab-a1-nsm,6956.67,1.74,FEM
269,Elan,helenitab-a1-nsm,6959.18,2.93,FEM
270,Elan,helenitab-a1-nsm,6964.3,1.68,FEM
271,Elan,helenitab-a1-nsm,6965.98,3.54,FEM
272,Elan,helenitab-a1-nsm,6969.52,12.61,FEM
273,Elan,helenitab-a1-nsm,7019.8,31.38,FEM
274,Elan,helenitab-a1-nsm,7062.08,1.37,FEM
275,Elan,helenitab-a1-nsm,7069.26,7.88,FEM
276,Elan,helenitab-a1-nsm,7083.21,5.79,FEM
277,Elan,helenitab-a1-nsm,7088.99,3.28,FEM
278,Elan,helenitab-a1-nsm,7097.78,5.56,FEM
279,Elan,helenitab-a1-nsm,7103.94,2.25,FEM
280,Elan,helenitab-a1-nsm,7158.93,1.38,FEM
281,Elan,helenitab-a1-nsm,7163.92,0.78,FEM
282,Elan,helenitab-a1-nsm,7166.2,2.17,FEM
283,Elan,helenitab-a1-nsm,7169.28,3.04,FEM
284,Elan,helenitab-a1-nsm,7183.34,2.06,FEM
285,Elan,helenitab-a1-nsm,7185.4,2.31,FEM
286,Elan,helenitab-a1-nsm,7189.01,2.55,FEM
287,Elan,helenitab-a1-nsm,7241.87,3.62,FEM
288,Elan,helenitab-a1-nsm,7246.24,3.1,FEM
289,Elan,helenitab-a1-nsm,7254.9,1.41,FEM
290,Elan,helenitab-a1-nsm,7257.75,5.88,FEM
291,Elan,helenitab-a1-nsm,7279.45,1.0,FEM
292,Elan,helenitab-a1-nsm,7282.56,2.08,FEM
293,Elan,helenitab-a1-nsm,7287.05,4.81,FEM
294,Elan,helenitab-a1-nsm,7296.78,0.4,FEM
295,Elan,helenitab-a1-nsm,7301.32,0.54,FEM
296,Elan,helenitab-a1-nsm,7303.66,3.08,FEM
297,Elan,helenitab-a1-nsm,7308.32,1.56,FEM
298,Elan,helenitab-a1-nsm,7311.19,1.41,FEM
299,Elan,helenitab-a1-nsm,7355.19,7.16,FEM
300,Elan,helenitab-a1-nsm,7367.04,1.5,FEM
301,Elan,helenitab-a1-nsm,7375.69,0.41,FEM
302,Elan,helenitab-a1-nsm,7376.21,4.69,FEM
303,Elan,helenitab-a1-nsm,7404.37,5.76,FEM
304,Elan,helenitab-a1-nsm,7410.13,11.15,FEM
305,Elan,helenitab-a1-nsm,7422.25,0.51,FEM
306,Elan,helenitab-a1-nsm,7425.34,0.35,FEM
307,Elan,helenitab-a1-nsm,7435.72,0.22,FEM
308,Elan,helenitab-a1-nsm,7442.52,10.48,FEM
309,Elan,helenitab-a1-nsm,7456.7,1.01,FEM
310,Elan,helenitab-a1-nsm,7457.71,6.44,FEM
311,Elan,helenitab-a1-nsm,7465.05,5.43,FEM
312,Elan,helenitab-a1-nsm,7471.14,21.9,FEM
313,Elan,helenitab-a1-nsm,7493.05,1.84,FEM
314,Elan,helenitab-a1-nsm,7494.89,0.52,FEM
315,Elan,helenitab-a1-nsm,7495.86,1.07,FEM
316,Elan,helenitab-a1-nsm,7496.93,6.43,FEM
317,Elan,helenitab-a1-nsm,7503.36,7.76,FEM
318,Elan,helenitab-a1-nsm,7511.11,4.14,FEM
319,Elan,helenitab-a1-nsm,7518.06,0.82,FEM
320,Elan,helenitab-a1-nsm,7526.06,3.49,FEM
321,Elan,helenitab-a1-nsm,7536.37,0.67,FEM
322,Elan,helenitab-a1-nsm,7539.82,5.4,FEM
323,Elan,helenitab-a1-nsm,7546.58,4.79,FEM
324,Elan,helenitab-a1-nsm,7554.27,12.78,FEM
325,Elan,helenitab-a1-nsm,7571.26,3.58,FEM
326,Elan,helenitab-a1-nsm,7575.48,5.55,FEM
327,Elan,helenitab-a1-nsm,7582.77,9.6,FEM
328,Elan,helenitab-a1-nsm,7595.71,3.65,FEM
329,Elan,helenitab-a1-nsm,7607.56,3.78,FEM
330,Elan,helenitab-a1-nsm,7612.81,5.16,FEM
331,Elan,helenitab-a1-nsm,7619.35,0.43,FEM
332,Elan,helenitab-a1-nsm,7632.72,3.34,FEM
333,Elan,helenitab-a1-nsm,7637.77,4.69,FEM
334,Elan,helenitab-a1-nsm,7644.26,0.29,FEM
335,Elan,helenitab-a1-nsm,7646.18,0.68,FEM
336,Elan,helenitab-a1-nsm,7648.73,4.04,FEM
337,Elan,helenitab-a1-nsm,7656.17,9.9,FEM
338,Elan,helenitab-a1-nsm,7666.07,3.58,FEM
339,Elan,helenitab-a1-nsm,7669.65,3.01,FEM
340,Elan,helenitab-a1-nsm,7681.27,6.28,FEM
341,Elan,helenitab-a1-nsm,7692.71,4.26,FEM
342,Elan,helenitab-a1-nsm,7697.71,7.12,FEM
343,Elan,helenitab-a1-nsm,7705.51,0.96,FEM
344,Elan,helenitab-a1-nsm,7713.84,3.45,FEM
345,Elan,helenitab-a1-nsm,7719.6,10.94,FEM
346,Elan,helenitab-a1-nsm,7733.07,3.35,FEM
347,Elan,helenitab-a1-nsm,7737.52,3.58,FEM
348,Elan,helenitab-a1-nsm,7742.0,6.15,FEM
349,Elan,helenitab-a1-nsm,7748.15,10.23,FEM
350,Elan,helenitab-a1-nsm,7758.38,27.79,FEM
351,Elan,helenitab-a1-nsm,7786.17,5.29,FEM
352,Elan,helenitab-a1-nsm,7793.99,3.67,FEM
353,Elan,helenitab-a1-nsm,7799.4,4.67,FEM
354,Elan,helenitab-a1-nsm,7804.07,4.08,FEM
355,Elan,helenitab-a1-nsm,7812.22,2.74,FEM
356,Elan,helenitab-a1-nsm,7818.44,0.16,FEM
357,Elan,helenitab-a1-nsm,7818.6,4.05,FEM
358,Elan,helenitab-a1-nsm,7825.39,1.68,FEM
359,Elan,helenitab-a1-nsm,7827.07,14.87,FEM
360,Elan,helenitab-a1-nsm,7845.12,1.72,FEM
361,Elan,helenitab-a1-nsm,7846.85,1.64,FEM
362,Elan,helenitab-a1-nsm,7848.48,6.36,FEM
363,Elan,helenitab-a1-nsm,7854.84,9.53,FEM
364,Elan,helenitab-a1-nsm,7911.23,2.3,FEM
365,Elan,helenitab-a1-nsm,7916.7,6.31,FEM
366,Elan,helenitab-a1-nsm,7925.97,0.68,FEM
367,Elan,helenitab-a1-nsm,7926.65,0.87,FEM
368,Elan,helenitab-a1-nsm,7929.53,1.98,FEM
369,Elan,helenitab-a1-nsm,7932.25,0.83,FEM
370,Elan,helenitab-a1-nsm,7933.75,0.93,FEM
371,Elan,helenitab-a1-nsm,7934.67,7.69,FEM
372,Elan,helenitab-a1-nsm,7943.27,0.57,FEM
373,Elan,helenitab-a1-nsm,7943.85,3.41,FEM
374,Elan,helenitab-a1-nsm,7950.6,0.96,FEM
375,Elan,helenitab-a1-nsm,7954.64,5.32,FEM
376,Elan,helenitab-a1-nsm,7968.44,0.65,FEM
377,Elan,helenitab-a1-nsm,7969.09,8.76,FEM
378,Elan,helenitab-a1-nsm,8002.01,0.5,FEM
379,Elan,helenitab-a1-nsm,8005.91,0.93,FEM
380,Elan,helenitab-a1-nsm,8022.2,3.42,FEM
381,Elan,helenitab-a1-nsm,8065.46,13.08,FEM
382,Elan,helenitab-a1-nsm,8082.12,3.59,FEM
383,Elan,helenitab-a1-nsm,8090.51,0.37,FEM
384,Elan,helenitab-a1-nsm,8090.88,2.7,FEM
385,Elan,helenitab-a1-nsm,8099.24,18.81,FEM
386,Elan,helenitab-a1-nsm,8118.05,3.73,FEM
387,Elan,helenitab-a1-nsm,8121.78,3.48,FEM
388,Elan,helenitab-a1-nsm,8138.37,19.99,FEM
389,Elan,helenitab-a1-nsm,8158.36,4.92,FEM
390,Elan,helenitab-a1-nsm,8168.22,25.05,FEM
391,Elan,helenitab-a1-nsm,8193.27,8.38,FEM
392,Elan,helenitab-a1-nsm,8201.65,1.33,FEM
393,Elan,helenitab-a1-nsm,8202.98,2.76,FEM
394,Elan,helenitab-a1-nsm,8214.09,2.79,FEM
395,Elan,helenitab-a1-nsm,8216.89,16.06,FEM
396,Elan,helenitab-a1-nsm,8232.95,5.7,FEM
397,Elan,helenitab-a1-nsm,8250.26,5.49,FEM
398,Elan,helenitab-a1-nsm,8263.08,1.16,FEM
399,Elan,helenitab-a1-nsm,8267.89,9.39,FEM
400,Elan,helenitab-a1-nsm,8280.55,4.42,FEM
401,Elan,helenitab-a1-nsm,8287.06,11.78,FEM
402,Elan,helenitab-a1-nsm,8304.64,5.65,FEM
403,Elan,helenitab-a1-nsm,8311.72,1.12,FEM
404,Elan,helenitab-a1-nsm,8324.54,1.97,FEM
405,Elan,helenitab-a1-nsm,8327.17,0.96,FEM
406,Elan,helenitab-a1-nsm,8341.43,2.03,FEM
407,Elan,helenitab-a1-nsm,8343.45,4.28,FEM
408,Elan,helenitab-a1-nsm,8347.74,5.41,FEM
409,Elan,helenitab-a1-nsm,8355.04,0.55,FEM
410,Elan,helenitab-a1-nsm,8384.74,9.28,FEM
411,Elan,helenitab-a1-nsm,8394.02,5.3,FEM
412,Elan,helenitab-a1-nsm,8399.31,17.37,FEM
413,Elan,helenitab-a1-nsm,8416.68,8.84,FEM
414,Elan,helenitab-a1-nsm,8425.52,5.88,FEM
415,Elan,helenitab-a1-nsm,8438.13,5.58,FEM
416,Elan,helenitab-a1-nsm,8445.63,0.82,FEM
417,Elan,helenitab-a1-nsm,8446.45,4.76,FEM
418,Elan,helenitab-a1-nsm,8451.86,2.8,FEM
419,Elan,helenitab-a1-nsm,8458.1,1.9,FEM
420,Elan,helenitab-a1-nsm,8460.0,4.95,FEM
421,Elan,helenitab-a1-nsm,8464.95,12.52,FEM
422,Elan,helenitab-a1-nsm,8478.51,0.54,FEM
423,Elan,helenitab-a1-nsm,8482.92,0.83,FEM
424,Elan,helenitab-a1-nsm,8489.77,0.57,FEM
425,Elan,helenitab-a1-nsm,8490.34,4.1,FEM
426,Elan,helenitab-a1-nsm,8507.47,28.59,FEM
427,Elan,helenitab-a1-nsm,8536.06,4.8,FEM
428,Elan,helenitab-a1-nsm,8543.58,5.45,FEM
429,Elan,helenitab-a1-nsm,8549.03,1.52,FEM
430,Elan,helenitab-a1-nsm,8550.55,4.54,FEM
431,Elan,helenitab-a1-nsm,8555.09,4.5,FEM
432,Elan,helenitab-a1-nsm,8559.59,3.22,FEM
433,Elan,helenitab-a1-nsm,8660.66,0.9,FEM
434,Elan,helenitab-a1-nsm,8661.56,10.33,FEM
435,Elan,helenitab-a1-nsm,8671.88,0.62,FEM
436,Elan,helenitab-a1-nsm,8673.46,2.15,FEM
437,Elan,helenitab-a1-nsm,8685.05,4.25,FEM
438,Elan,helenitab-a1-nsm,8689.31,14.51,FEM
439,Elan,helenitab-a1-nsm,8703.81,2.58,FEM
440,Elan,helenitab-a1-nsm,8707.7,2.47,FEM
441,Elan,helenitab-a1-nsm,8713.9,3.13,FEM
442,Elan,helenitab-a1-nsm,8717.03,7.4,FEM
443,Elan,helenitab-a1-nsm,8724.43,21.23,FEM
444,Elan,helenitab-a1-nsm,8745.66,13.25,FEM
445,Elan,helenitab-a1-nsm,8758.91,7.65,FEM
446,Elan,helenitab-a1-nsm,8787.79,3.83,FEM
447,Elan,helenitab-a1-nsm,8791.61,4.55,FEM
448,Elan,helenitab-a1-nsm,8802.0,1.35,FEM
449,Elan,helenitab-a1-nsm,8803.35,6.62,FEM
