,Type,File ID,Start Time,Duration,STypeNew
71,Elan,juliaa-a1-nsm,2038.44,2.76,KCHI
72,Elan,juliaa-a1-nsm,2041.21,12.75,KCHI
73,Elan,juliaa-a1-nsm,2053.96,26.17,KCHI
74,Elan,juliaa-a1-nsm,2080.12,26.02,KCHI
75,Elan,juliaa-a1-nsm,2106.14,2.06,KCHI
76,Elan,juliaa-a1-nsm,2108.2,41.01,KCHI
77,Elan,juliaa-a1-nsm,2149.21,1.7,KCHI
78,Elan,juliaa-a1-nsm,2150.9,1.3,KCHI
79,Elan,juliaa-a1-nsm,2152.2,17.31,KCHI
80,Elan,juliaa-a1-nsm,2169.51,5.13,KCHI
81,Elan,juliaa-a1-nsm,2174.64,11.17,KCHI
82,Elan,juliaa-a1-nsm,2185.81,0.73,KCHI
83,Elan,juliaa-a1-nsm,2191.22,4.3,KCHI
84,Elan,juliaa-a1-nsm,2212.51,30.22,KCHI
85,Elan,juliaa-a1-nsm,2339.86,14.55,KCHI
86,Elan,juliaa-a1-nsm,2372.33,16.0,KCHI
87,Elan,juliaa-a1-nsm,2388.33,19.87,KCHI
88,Elan,juliaa-a1-nsm,2465.42,2.42,KCHI
89,Elan,juliaa-a1-nsm,2494.79,10.85,KCHI
90,Elan,juliaa-a1-nsm,2505.64,7.86,KCHI
91,Elan,juliaa-a1-nsm,2559.28,4.61,KCHI
92,Elan,juliaa-a1-nsm,2563.89,32.28,KCHI
93,Elan,juliaa-a1-nsm,2818.12,32.41,KCHI
94,Elan,juliaa-a1-nsm,3111.81,0.5,KCHI
95,Elan,juliaa-a1-nsm,3167.08,4.06,KCHI
96,Elan,juliaa-a1-nsm,3184.15,19.38,KCHI
97,Elan,juliaa-a1-nsm,3211.83,0.45,KCHI
98,Elan,juliaa-a1-nsm,3326.76,12.39,KCHI
99,Elan,juliaa-a1-nsm,3348.5,23.37,KCHI
100,Elan,juliaa-a1-nsm,3388.62,9.3,KCHI
101,Elan,juliaa-a1-nsm,3502.41,2.33,KCHI
102,Elan,juliaa-a1-nsm,3518.91,1.17,KCHI
103,Elan,juliaa-a1-nsm,3520.08,1.11,KCHI
104,Elan,juliaa-a1-nsm,3523.32,1.06,KCHI
105,Elan,juliaa-a1-nsm,3526.33,0.82,KCHI
106,Elan,juliaa-a1-nsm,3527.15,1.54,KCHI
107,Elan,juliaa-a1-nsm,3528.69,1.3,KCHI
108,Elan,juliaa-a1-nsm,3535.63,0.43,KCHI
109,Elan,juliaa-a1-nsm,3543.19,1.03,KCHI
110,Elan,juliaa-a1-nsm,3674.89,5.88,KCHI
111,Elan,juliaa-a1-nsm,3685.06,13.58,KCHI
112,Elan,juliaa-a1-nsm,3698.64,3.96,KCHI
113,Elan,juliaa-a1-nsm,3714.89,16.38,KCHI
114,Elan,juliaa-a1-nsm,3953.0,1.02,KCHI
115,Elan,juliaa-a1-nsm,4176.95,32.14,KCHI
116,Elan,juliaa-a1-nsm,4209.09,100.63,KCHI
117,Elan,juliaa-a1-nsm,4520.35,16.72,KCHI
118,Elan,juliaa-a1-nsm,4567.15,5.38,KCHI
119,Elan,juliaa-a1-nsm,5000.71,11.94,KCHI
120,Elan,juliaa-a1-nsm,5012.64,37.02,KCHI
121,Elan,juliaa-a1-nsm,5049.66,9.42,KCHI
122,Elan,juliaa-a1-nsm,5067.68,0.95,KCHI
123,Elan,juliaa-a1-nsm,5068.63,2.53,KCHI
124,Elan,juliaa-a1-nsm,5128.98,6.21,KCHI
125,Elan,juliaa-a1-nsm,5187.68,3.81,KCHI
126,Elan,juliaa-a1-nsm,5244.47,0.91,KCHI
127,Elan,juliaa-a1-nsm,5245.38,6.24,KCHI
128,Elan,juliaa-a1-nsm,5251.62,8.74,KCHI
129,Elan,juliaa-a1-nsm,5305.32,19.83,KCHI
130,Elan,juliaa-a1-nsm,5361.4,10.92,KCHI
131,Elan,juliaa-a1-nsm,5379.44,6.7,KCHI
132,Elan,juliaa-a1-nsm,5386.14,13.71,KCHI
133,Elan,juliaa-a1-nsm,5399.85,4.26,KCHI
134,Elan,juliaa-a1-nsm,5411.43,6.21,KCHI
135,Elan,juliaa-a1-nsm,5616.43,6.3,KCHI
136,Elan,juliaa-a1-nsm,5626.03,0.92,KCHI
137,Elan,juliaa-a1-nsm,5677.19,0.63,KCHI
138,Elan,juliaa-a1-nsm,5677.82,1.1,KCHI
139,Elan,juliaa-a1-nsm,5699.74,12.48,KCHI
140,Elan,juliaa-a1-nsm,5717.86,0.9,KCHI
141,Elan,juliaa-a1-nsm,5721.85,1.14,KCHI
142,Elan,juliaa-a1-nsm,5722.99,0.6,KCHI
143,Elan,juliaa-a1-nsm,5724.94,1.16,KCHI
144,Elan,juliaa-a1-nsm,5729.97,5.31,KCHI
145,Elan,juliaa-a1-nsm,5735.29,14.14,KCHI
146,Elan,juliaa-a1-nsm,5752.06,19.09,KCHI
147,Elan,juliaa-a1-nsm,5771.15,9.69,KCHI
148,Elan,juliaa-a1-nsm,5785.47,6.48,KCHI
149,Elan,juliaa-a1-nsm,5797.73,1.94,KCHI
150,Elan,juliaa-a1-nsm,5810.71,2.56,KCHI
151,Elan,juliaa-a1-nsm,5813.27,16.35,KCHI
152,Elan,juliaa-a1-nsm,5874.23,2.41,KCHI
153,Elan,juliaa-a1-nsm,5876.64,15.77,KCHI
154,Elan,juliaa-a1-nsm,5893.9,3.03,KCHI
155,Elan,juliaa-a1-nsm,5966.17,5.08,KCHI
156,Elan,juliaa-a1-nsm,5975.26,3.41,KCHI
157,Elan,juliaa-a1-nsm,5978.67,3.86,KCHI
158,Elan,juliaa-a1-nsm,5982.53,6.02,KCHI
159,Elan,juliaa-a1-nsm,6046.11,18.45,KCHI
160,Elan,juliaa-a1-nsm,6064.56,1.21,KCHI
161,Elan,juliaa-a1-nsm,6072.81,0.57,KCHI
162,Elan,juliaa-a1-nsm,6087.83,1.33,KCHI
163,Elan,juliaa-a1-nsm,6116.64,1.91,KCHI
164,Elan,juliaa-a1-nsm,6126.83,1.52,KCHI
165,Elan,juliaa-a1-nsm,6140.49,3.34,KCHI
166,Elan,juliaa-a1-nsm,6147.24,2.26,KCHI
167,Elan,juliaa-a1-nsm,6153.78,3.3,KCHI
168,Elan,juliaa-a1-nsm,6158.45,1.49,KCHI
169,Elan,juliaa-a1-nsm,6163.12,6.87,KCHI
170,Elan,juliaa-a1-nsm,6183.28,4.12,KCHI
171,Elan,juliaa-a1-nsm,6197.36,2.96,KCHI
172,Elan,juliaa-a1-nsm,6203.42,1.03,KCHI
173,Elan,juliaa-a1-nsm,6205.17,0.94,KCHI
174,Elan,juliaa-a1-nsm,6206.11,3.04,KCHI
175,Elan,juliaa-a1-nsm,6218.07,2.52,KCHI
176,Elan,juliaa-a1-nsm,6243.16,1.33,KCHI
177,Elan,juliaa-a1-nsm,6378.14,6.52,KCHI
178,Elan,juliaa-a1-nsm,6409.44,9.62,KCHI
179,Elan,juliaa-a1-nsm,6419.06,15.89,KCHI
180,Elan,juliaa-a1-nsm,6434.94,1.36,KCHI
181,Elan,juliaa-a1-nsm,6438.66,3.89,KCHI
182,Elan,juliaa-a1-nsm,6447.15,5.05,KCHI
183,Elan,juliaa-a1-nsm,6452.2,2.9,KCHI
184,Elan,juliaa-a1-nsm,6455.1,3.56,KCHI
185,Elan,juliaa-a1-nsm,6469.03,1.91,KCHI
186,Elan,juliaa-a1-nsm,6474.45,5.7,KCHI
187,Elan,juliaa-a1-nsm,6495.82,0.65,KCHI
188,Elan,juliaa-a1-nsm,6499.57,3.33,KCHI
189,Elan,juliaa-a1-nsm,6502.9,0.94,KCHI
190,Elan,juliaa-a1-nsm,6524.55,1.11,KCHI
191,Elan,juliaa-a1-nsm,6528.67,0.77,KCHI
192,Elan,juliaa-a1-nsm,6530.21,7.18,KCHI
193,Elan,juliaa-a1-nsm,6537.39,2.21,KCHI
194,Elan,juliaa-a1-nsm,6540.28,2.29,KCHI
195,Elan,juliaa-a1-nsm,6542.57,9.7,KCHI
196,Elan,juliaa-a1-nsm,6560.79,4.71,KCHI
197,Elan,juliaa-a1-nsm,6565.5,12.97,KCHI
198,Elan,juliaa-a1-nsm,6578.47,8.33,KCHI
199,Elan,juliaa-a1-nsm,6586.8,1.56,KCHI
200,Elan,juliaa-a1-nsm,6588.37,6.23,KCHI
201,Elan,juliaa-a1-nsm,6603.48,1.25,KCHI
202,Elan,juliaa-a1-nsm,6620.71,15.46,KCHI
203,Elan,juliaa-a1-nsm,6636.17,0.72,KCHI
204,Elan,juliaa-a1-nsm,6643.93,6.31,KCHI
205,Elan,juliaa-a1-nsm,6650.24,4.92,KCHI
206,Elan,juliaa-a1-nsm,6655.16,8.5,KCHI
207,Elan,juliaa-a1-nsm,6663.66,9.9,KCHI
208,Elan,juliaa-a1-nsm,6684.44,0.96,KCHI
209,Elan,juliaa-a1-nsm,6685.4,7.67,KCHI
210,Elan,juliaa-a1-nsm,6826.65,2.05,KCHI
211,Elan,juliaa-a1-nsm,6843.01,5.51,KCHI
212,Elan,juliaa-a1-nsm,6864.99,11.74,KCHI
213,Elan,juliaa-a1-nsm,6900.41,16.78,KCHI
214,Elan,juliaa-a1-nsm,6945.4,1.22,KCHI
215,Elan,juliaa-a1-nsm,6953.01,1.03,KCHI
216,Elan,juliaa-a1-nsm,6991.12,1.15,KCHI
217,Elan,juliaa-a1-nsm,7023.48,3.14,KCHI
218,Elan,juliaa-a1-nsm,7036.95,2.0,KCHI
219,Elan,juliaa-a1-nsm,7070.31,3.42,KCHI
220,Elan,juliaa-a1-nsm,7080.93,1.66,KCHI
221,Elan,juliaa-a1-nsm,7121.1,2.25,KCHI
802,Elan,juliaa-a1-nsm,289.96,1.14,FEM
803,Elan,juliaa-a1-nsm,291.09,0.99,FEM
804,Elan,juliaa-a1-nsm,293.65,5.15,FEM
805,Elan,juliaa-a1-nsm,298.79,1.47,FEM
806,Elan,juliaa-a1-nsm,300.26,4.56,FEM
807,Elan,juliaa-a1-nsm,304.82,0.63,FEM
808,Elan,juliaa-a1-nsm,305.45,1.21,FEM
809,Elan,juliaa-a1-nsm,313.96,0.59,FEM
810,Elan,juliaa-a1-nsm,314.55,1.54,FEM
811,Elan,juliaa-a1-nsm,317.1,1.26,FEM
1221,Elan,juliaa-a1-nsm,6958.84,8.7,FEM
1222,Elan,juliaa-a1-nsm,6967.53,1.38,FEM
1223,Elan,juliaa-a1-nsm,6968.91,5.19,FEM
1224,Elan,juliaa-a1-nsm,6976.96,0.69,FEM
1225,Elan,juliaa-a1-nsm,6977.65,0.84,FEM
1226,Elan,juliaa-a1-nsm,6980.37,2.77,FEM
1227,Elan,juliaa-a1-nsm,6983.13,0.98,FEM
1228,Elan,juliaa-a1-nsm,6984.12,1.23,FEM
1229,Elan,juliaa-a1-nsm,6986.39,0.86,FEM
1230,Elan,juliaa-a1-nsm,6998.32,1.06,FEM
1231,Elan,juliaa-a1-nsm,6999.38,2.0,FEM
1232,Elan,juliaa-a1-nsm,7001.38,3.12,FEM
1233,Elan,juliaa-a1-nsm,7012.77,2.27,FEM
1234,Elan,juliaa-a1-nsm,7015.04,0.6,FEM
1235,Elan,juliaa-a1-nsm,7015.64,0.75,FEM
1236,Elan,juliaa-a1-nsm,7026.62,10.33,FEM
1237,Elan,juliaa-a1-nsm,7038.95,2.02,FEM
1238,Elan,juliaa-a1-nsm,7044.47,1.73,FEM
1239,Elan,juliaa-a1-nsm,7046.2,1.1,FEM
1240,Elan,juliaa-a1-nsm,7047.3,0.63,FEM
1241,Elan,juliaa-a1-nsm,7047.93,0.58,FEM
1242,Elan,juliaa-a1-nsm,7048.51,0.5,FEM
1243,Elan,juliaa-a1-nsm,7049.01,0.55,FEM
1244,Elan,juliaa-a1-nsm,7049.56,0.84,FEM
1245,Elan,juliaa-a1-nsm,7050.41,1.22,FEM
1246,Elan,juliaa-a1-nsm,7051.62,2.96,FEM
1247,Elan,juliaa-a1-nsm,7063.58,2.81,FEM
1248,Elan,juliaa-a1-nsm,7066.39,0.83,FEM
1249,Elan,juliaa-a1-nsm,7067.22,0.78,FEM
1250,Elan,juliaa-a1-nsm,7068.0,2.31,FEM
1251,Elan,juliaa-a1-nsm,7073.74,7.19,FEM
1252,Elan,juliaa-a1-nsm,7082.59,1.36,FEM
1253,Elan,juliaa-a1-nsm,7083.95,1.75,FEM
1254,Elan,juliaa-a1-nsm,7085.7,4.1,FEM
1255,Elan,juliaa-a1-nsm,7089.8,3.69,FEM
1256,Elan,juliaa-a1-nsm,7093.49,7.11,FEM
1257,Elan,juliaa-a1-nsm,7100.6,2.38,FEM
1258,Elan,juliaa-a1-nsm,7102.97,2.21,FEM
1259,Elan,juliaa-a1-nsm,7105.18,2.21,FEM
1260,Elan,juliaa-a1-nsm,7107.39,2.73,FEM
1261,Elan,juliaa-a1-nsm,7110.12,3.18,FEM
1262,Elan,juliaa-a1-nsm,7113.3,3.07,FEM
1263,Elan,juliaa-a1-nsm,7118.31,2.78,FEM
0,Diar,juliaa-a1-nsm.diarization,0.172,6.527,FEM
1,Diar,juliaa-a1-nsm.diarization,0.181,6.509,SPEECH
2,Diar,juliaa-a1-nsm.diarization,10.714,3.122,FEM
3,Diar,juliaa-a1-nsm.diarization,10.714,3.122,SPEECH
4,Diar,juliaa-a1-nsm.diarization,15.14,2.658,SPEECH
5,Diar,juliaa-a1-nsm.diarization,15.142,4.097,FEM
6,Diar,juliaa-a1-nsm.diarization,18.092,1.264,SPEECH
7,Diar,juliaa-a1-nsm.diarization,57.264,1.33,FEM
8,Diar,juliaa-a1-nsm.diarization,57.27,1.331,SPEECH
9,Diar,juliaa-a1-nsm.diarization,60.527,1.939,SPEECH
10,Diar,juliaa-a1-nsm.diarization,61.606,0.862,FEM
11,Diar,juliaa-a1-nsm.diarization,71.685,1.775,SPEECH
12,Diar,juliaa-a1-nsm.diarization,71.69,1.779,FEM
13,Diar,juliaa-a1-nsm.diarization,74.237,0.44,SPEECH
14,Diar,juliaa-a1-nsm.diarization,77.011,1.726,SPEECH
15,Diar,juliaa-a1-nsm.diarization,77.075,1.591,FEM
16,Diar,juliaa-a1-nsm.diarization,79.52,0.498,SPEECH
17,Diar,juliaa-a1-nsm.diarization,79.653,0.339,FEM
18,Diar,juliaa-a1-nsm.diarization,80.436,2.133,SPEECH
19,Diar,juliaa-a1-nsm.diarization,80.452,2.126,FEM
20,Diar,juliaa-a1-nsm.diarization,83.3,1.362,FEM
21,Diar,juliaa-a1-nsm.diarization,83.31,1.337,SPEECH
22,Diar,juliaa-a1-nsm.diarization,86.812,1.094,FEM
23,Diar,juliaa-a1-nsm.diarization,86.815,1.08,SPEECH
24,Diar,juliaa-a1-nsm.diarization,88.261,0.748,SPEECH
25,Diar,juliaa-a1-nsm.diarization,88.31,0.182,KCHI
26,Diar,juliaa-a1-nsm.diarization,88.45,0.451,FEM
27,Diar,juliaa-a1-nsm.diarization,89.807,1.971,SPEECH
28,Diar,juliaa-a1-nsm.diarization,89.848,1.645,FEM
29,Diar,juliaa-a1-nsm.diarization,91.493,0.101,OCH
30,Diar,juliaa-a1-nsm.diarization,93.695,2.816,FEM
31,Diar,juliaa-a1-nsm.diarization,93.7,2.93,SPEECH
32,Diar,juliaa-a1-nsm.diarization,96.815,1.257,SPEECH
33,Diar,juliaa-a1-nsm.diarization,96.837,1.174,FEM
34,Diar,juliaa-a1-nsm.diarization,96.992,0.282,KCHI
35,Diar,juliaa-a1-nsm.diarization,100.703,0.53,FEM
36,Diar,juliaa-a1-nsm.diarization,100.708,1.736,SPEECH
37,Diar,juliaa-a1-nsm.diarization,101.42,1.018,FEM
38,Diar,juliaa-a1-nsm.diarization,101.491,0.52,KCHI
39,Diar,juliaa-a1-nsm.diarization,103.012,5.255,SPEECH
40,Diar,juliaa-a1-nsm.diarization,103.015,5.257,FEM
41,Diar,juliaa-a1-nsm.diarization,108.677,2.013,FEM
42,Diar,juliaa-a1-nsm.diarization,108.685,2.013,SPEECH
43,Diar,juliaa-a1-nsm.diarization,110.835,1.412,FEM
44,Diar,juliaa-a1-nsm.diarization,110.845,1.399,SPEECH
45,Diar,juliaa-a1-nsm.diarization,112.582,6.193,SPEECH
46,Diar,juliaa-a1-nsm.diarization,112.585,6.203,FEM
47,Diar,juliaa-a1-nsm.diarization,113.108,0.258,MAL
48,Diar,juliaa-a1-nsm.diarization,118.918,2.53,FEM
49,Diar,juliaa-a1-nsm.diarization,118.927,2.513,SPEECH
50,Diar,juliaa-a1-nsm.diarization,121.637,7.356,FEM
51,Diar,juliaa-a1-nsm.diarization,121.642,10.824,SPEECH
52,Diar,juliaa-a1-nsm.diarization,128.984,0.996,MAL
53,Diar,juliaa-a1-nsm.diarization,129.678,2.776,FEM
54,Diar,juliaa-a1-nsm.diarization,130.233,0.802,KCHI
55,Diar,juliaa-a1-nsm.diarization,132.811,11.202,SPEECH
56,Diar,juliaa-a1-nsm.diarization,132.894,0.597,FEM
57,Diar,juliaa-a1-nsm.diarization,132.928,1.083,MAL
58,Diar,juliaa-a1-nsm.diarization,133.655,7.837,FEM
59,Diar,juliaa-a1-nsm.diarization,141.548,0.208,MAL
60,Diar,juliaa-a1-nsm.diarization,141.777,2.234,FEM
61,Diar,juliaa-a1-nsm.diarization,144.195,1.882,FEM
62,Diar,juliaa-a1-nsm.diarization,144.2,1.893,SPEECH
63,Diar,juliaa-a1-nsm.diarization,147.515,0.417,SPEECH
64,Diar,juliaa-a1-nsm.diarization,147.542,0.364,KCHI
65,Diar,juliaa-a1-nsm.diarization,148.142,0.744,FEM
66,Diar,juliaa-a1-nsm.diarization,148.146,0.592,SPEECH
67,Diar,juliaa-a1-nsm.diarization,149.776,1.107,FEM
68,Diar,juliaa-a1-nsm.diarization,149.779,1.087,SPEECH
69,Diar,juliaa-a1-nsm.diarization,151.64,0.83,SPEECH
70,Diar,juliaa-a1-nsm.diarization,151.684,0.714,FEM
71,Diar,juliaa-a1-nsm.diarization,153.826,5.192,SPEECH
72,Diar,juliaa-a1-nsm.diarization,153.898,0.613,KCHI
73,Diar,juliaa-a1-nsm.diarization,154.555,4.46,FEM
74,Diar,juliaa-a1-nsm.diarization,159.189,2.329,FEM
75,Diar,juliaa-a1-nsm.diarization,159.202,2.383,SPEECH
76,Diar,juliaa-a1-nsm.diarization,161.956,2.374,FEM
77,Diar,juliaa-a1-nsm.diarization,161.961,2.371,SPEECH
78,Diar,juliaa-a1-nsm.diarization,168.011,2.003,SPEECH
79,Diar,juliaa-a1-nsm.diarization,168.212,0.336,KCHI
80,Diar,juliaa-a1-nsm.diarization,168.672,1.352,FEM
81,Diar,juliaa-a1-nsm.diarization,171.011,1.028,SPEECH
82,Diar,juliaa-a1-nsm.diarization,171.048,0.979,FEM
83,Diar,juliaa-a1-nsm.diarization,172.555,0.165,SPEECH
84,Diar,juliaa-a1-nsm.diarization,173.183,5.478,SPEECH
85,Diar,juliaa-a1-nsm.diarization,173.551,5.003,FEM
86,Diar,juliaa-a1-nsm.diarization,178.192,0.209,KCHI
87,Diar,juliaa-a1-nsm.diarization,179.459,4.281,SPEECH
88,Diar,juliaa-a1-nsm.diarization,179.461,4.305,FEM
89,Diar,juliaa-a1-nsm.diarization,185.247,1.745,FEM
90,Diar,juliaa-a1-nsm.diarization,185.249,1.743,SPEECH
91,Diar,juliaa-a1-nsm.diarization,187.62,0.579,SPEECH
92,Diar,juliaa-a1-nsm.diarization,187.621,0.574,FEM
93,Diar,juliaa-a1-nsm.diarization,188.494,2.113,SPEECH
94,Diar,juliaa-a1-nsm.diarization,188.509,2.038,FEM
95,Diar,juliaa-a1-nsm.diarization,190.1,0.427,KCHI
96,Diar,juliaa-a1-nsm.diarization,190.785,2.957,SPEECH
97,Diar,juliaa-a1-nsm.diarization,190.787,2.97,FEM
98,Diar,juliaa-a1-nsm.diarization,194.01,0.272,SPEECH
99,Diar,juliaa-a1-nsm.diarization,194.473,1.755,SPEECH
100,Diar,juliaa-a1-nsm.diarization,194.493,1.519,FEM
101,Diar,juliaa-a1-nsm.diarization,194.992,0.721,MAL
102,Diar,juliaa-a1-nsm.diarization,197.854,0.903,SPEECH
103,Diar,juliaa-a1-nsm.diarization,197.922,0.874,FEM
104,Diar,juliaa-a1-nsm.diarization,202.103,3.728,FEM
105,Diar,juliaa-a1-nsm.diarization,202.11,3.709,SPEECH
106,Diar,juliaa-a1-nsm.diarization,206.747,1.11,SPEECH
107,Diar,juliaa-a1-nsm.diarization,206.756,1.097,FEM
108,Diar,juliaa-a1-nsm.diarization,207.976,0.964,FEM
109,Diar,juliaa-a1-nsm.diarization,207.991,0.928,SPEECH
110,Diar,juliaa-a1-nsm.diarization,210.492,0.582,SPEECH
111,Diar,juliaa-a1-nsm.diarization,210.512,0.499,FEM
112,Diar,juliaa-a1-nsm.diarization,211.97,6.76,SPEECH
113,Diar,juliaa-a1-nsm.diarization,211.989,6.715,FEM
114,Diar,juliaa-a1-nsm.diarization,218.273,0.268,KCHI
115,Diar,juliaa-a1-nsm.diarization,218.881,3.054,FEM
116,Diar,juliaa-a1-nsm.diarization,218.882,3.054,SPEECH
117,Diar,juliaa-a1-nsm.diarization,222.671,1.208,FEM
118,Diar,juliaa-a1-nsm.diarization,222.677,1.186,SPEECH
119,Diar,juliaa-a1-nsm.diarization,224.026,6.483,FEM
120,Diar,juliaa-a1-nsm.diarization,224.043,6.456,SPEECH
121,Diar,juliaa-a1-nsm.diarization,231.787,0.199,MAL
122,Diar,juliaa-a1-nsm.diarization,231.798,0.11,SPEECH
123,Diar,juliaa-a1-nsm.diarization,236.846,1.198,SPEECH
124,Diar,juliaa-a1-nsm.diarization,236.987,0.974,FEM
125,Diar,juliaa-a1-nsm.diarization,237.296,0.282,KCHI
126,Diar,juliaa-a1-nsm.diarization,238.219,0.683,FEM
127,Diar,juliaa-a1-nsm.diarization,238.221,0.658,SPEECH
128,Diar,juliaa-a1-nsm.diarization,239.284,2.528,FEM
129,Diar,juliaa-a1-nsm.diarization,239.293,3.387,SPEECH
130,Diar,juliaa-a1-nsm.diarization,241.993,0.412,FEM
131,Diar,juliaa-a1-nsm.diarization,243.01,1.242,SPEECH
132,Diar,juliaa-a1-nsm.diarization,243.258,0.397,OCH
133,Diar,juliaa-a1-nsm.diarization,244.492,0.133,SPEECH
134,Diar,juliaa-a1-nsm.diarization,245.298,1.107,SPEECH
135,Diar,juliaa-a1-nsm.diarization,245.403,0.948,FEM
136,Diar,juliaa-a1-nsm.diarization,248.009,3.564,FEM
137,Diar,juliaa-a1-nsm.diarization,248.01,3.572,SPEECH
138,Diar,juliaa-a1-nsm.diarization,254.937,7.278,SPEECH
139,Diar,juliaa-a1-nsm.diarization,254.941,7.055,FEM
140,Diar,juliaa-a1-nsm.diarization,262.389,2.091,SPEECH
141,Diar,juliaa-a1-nsm.diarization,262.416,2.022,FEM
142,Diar,juliaa-a1-nsm.diarization,264.752,5.155,FEM
143,Diar,juliaa-a1-nsm.diarization,264.755,5.159,SPEECH
144,Diar,juliaa-a1-nsm.diarization,270.246,4.551,FEM
145,Diar,juliaa-a1-nsm.diarization,270.262,4.534,SPEECH
146,Diar,juliaa-a1-nsm.diarization,275.412,3.883,FEM
147,Diar,juliaa-a1-nsm.diarization,275.419,3.859,SPEECH
148,Diar,juliaa-a1-nsm.diarization,280.812,2.066,FEM
