,Type,File ID,Start Time,Duration,STypeNew
60,Elan,francescam-a1-nsm,4699.75,1234.27,FEM
61,Elan,francescam-a1-nsm,5938.73,1.48,FEM
62,Elan,francescam-a1-nsm,5945.17,1.33,FEM
63,Elan,francescam-a1-nsm,5946.5,0.6,FEM
64,Elan,francescam-a1-nsm,5947.94,2.99,FEM
65,Elan,francescam-a1-nsm,5951.89,3.54,FEM
66,Elan,francescam-a1-nsm,5955.43,13.13,FEM
67,Elan,francescam-a1-nsm,5968.56,2.16,FEM
68,Elan,francescam-a1-nsm,5970.72,247.12,FEM
69,Elan,francescam-a1-nsm,6217.84,0.6,FEM
70,Elan,francescam-a1-nsm,6218.43,1.75,FEM
71,Elan,francescam-a1-nsm,6227.14,1.12,FEM
72,Elan,francescam-a1-nsm,6228.26,6.44,FEM
73,Elan,francescam-a1-nsm,6234.7,2.26,FEM
74,Elan,francescam-a1-nsm,6237.8,1.71,FEM
75,Elan,francescam-a1-nsm,6241.82,0.74,FEM
76,Elan,francescam-a1-nsm,6244.49,10.01,FEM
77,Elan,francescam-a1-nsm,6254.5,4.61,FEM
78,Elan,francescam-a1-nsm,6259.11,4.43,FEM
79,Elan,francescam-a1-nsm,6263.54,2.81,FEM
80,Elan,francescam-a1-nsm,6468.52,16.73,FEM
81,Elan,francescam-a1-nsm,6485.25,2.96,FEM
82,Elan,francescam-a1-nsm,6547.47,0.76,FEM
83,Elan,francescam-a1-nsm,6548.23,7.81,FEM
84,Elan,francescam-a1-nsm,6595.91,68.37,FEM
85,Elan,francescam-a1-nsm,6665.61,1.59,FEM
86,Elan,francescam-a1-nsm,6667.2,3.56,FEM
87,Elan,francescam-a1-nsm,6670.77,5.74,FEM
88,Elan,francescam-a1-nsm,6689.73,2.63,FEM
89,Elan,francescam-a1-nsm,6692.36,1.62,FEM
90,Elan,francescam-a1-nsm,6739.08,1.1,FEM
91,Elan,francescam-a1-nsm,6740.18,4.57,FEM
92,Elan,francescam-a1-nsm,6745.47,3.34,FEM
93,Elan,francescam-a1-nsm,6748.82,0.73,FEM
94,Elan,francescam-a1-nsm,6749.55,5.56,FEM
95,Elan,francescam-a1-nsm,6755.1,2.9,FEM
96,Elan,francescam-a1-nsm,6758.99,1.4,FEM
97,Elan,francescam-a1-nsm,6766.56,1.5,FEM
98,Elan,francescam-a1-nsm,6768.06,1.59,FEM
99,Elan,francescam-a1-nsm,6784.58,1.73,FEM
100,Elan,francescam-a1-nsm,6790.87,1.4,FEM
101,Elan,francescam-a1-nsm,6792.27,4.69,FEM
102,Elan,francescam-a1-nsm,6798.42,0.88,FEM
103,Elan,francescam-a1-nsm,6807.33,2.89,FEM
104,Elan,francescam-a1-nsm,6811.57,1.12,FEM
105,Elan,francescam-a1-nsm,6812.69,1.39,FEM
106,Elan,francescam-a1-nsm,6858.09,1.86,FEM
107,Elan,francescam-a1-nsm,6860.84,1.36,FEM
108,Elan,francescam-a1-nsm,6867.01,4.5,FEM
109,Elan,francescam-a1-nsm,6891.29,0.9,FEM
110,Elan,francescam-a1-nsm,6954.32,2.56,FEM
111,Elan,francescam-a1-nsm,6956.88,3.79,FEM
112,Elan,francescam-a1-nsm,6960.68,1.6,FEM
113,Elan,francescam-a1-nsm,6979.73,15.98,FEM
114,Elan,francescam-a1-nsm,6995.71,2.97,FEM
115,Elan,francescam-a1-nsm,7002.53,1.34,FEM
116,Elan,francescam-a1-nsm,7012.5,0.56,FEM
117,Elan,francescam-a1-nsm,7020.7,0.99,FEM
118,Elan,francescam-a1-nsm,7086.45,0.71,FEM
119,Elan,francescam-a1-nsm,7087.99,0.45,FEM
120,Elan,francescam-a1-nsm,7088.44,3.4,FEM
121,Elan,francescam-a1-nsm,7091.84,4.55,FEM
122,Elan,francescam-a1-nsm,7096.39,2.02,FEM
123,Elan,francescam-a1-nsm,7110.41,0.77,FEM
124,Elan,francescam-a1-nsm,7114.22,1.15,FEM
125,Elan,francescam-a1-nsm,7117.87,1.21,FEM
126,Elan,francescam-a1-nsm,7120.16,0.69,FEM
127,Elan,francescam-a1-nsm,7128.7,2.34,FEM
128,Elan,francescam-a1-nsm,7146.18,2.95,FEM
129,Elan,francescam-a1-nsm,7254.77,1.07,FEM
130,Elan,francescam-a1-nsm,7255.85,2.03,FEM
131,Elan,francescam-a1-nsm,7258.75,2.53,FEM
132,Elan,francescam-a1-nsm,7262.77,4.01,FEM
133,Elan,francescam-a1-nsm,7277.38,1.81,FEM
134,Elan,francescam-a1-nsm,7281.12,2.55,FEM
135,Elan,francescam-a1-nsm,7283.66,4.39,FEM
136,Elan,francescam-a1-nsm,7289.82,2.73,FEM
137,Elan,francescam-a1-nsm,7302.43,1.19,FEM
138,Elan,francescam-a1-nsm,7335.44,2.76,FEM
139,Elan,francescam-a1-nsm,7375.73,2.41,FEM
140,Elan,francescam-a1-nsm,7425.22,2.68,FEM
141,Elan,francescam-a1-nsm,7448.16,0.57,FEM
142,Elan,francescam-a1-nsm,7449.28,2.0,FEM
143,Elan,francescam-a1-nsm,7451.28,2.39,FEM
144,Elan,francescam-a1-nsm,7460.31,1.13,FEM
145,Elan,francescam-a1-nsm,7462.45,10.61,FEM
146,Elan,francescam-a1-nsm,7481.65,2.0,FEM
147,Elan,francescam-a1-nsm,7512.08,1.23,FEM
148,Elan,francescam-a1-nsm,7513.31,0.85,FEM
149,Elan,francescam-a1-nsm,9001.21,1.27,FEM
150,Elan,francescam-a1-nsm,9044.33,1.81,FEM
151,Elan,francescam-a1-nsm,9049.97,2.15,FEM
152,Elan,francescam-a1-nsm,9135.15,0.92,FEM
153,Elan,francescam-a1-nsm,9140.32,4.0,FEM
154,Elan,francescam-a1-nsm,9220.95,1.87,FEM
155,Elan,francescam-a1-nsm,9224.25,3.21,FEM
156,Elan,francescam-a1-nsm,9310.88,1.42,FEM
157,Elan,francescam-a1-nsm,9312.86,0.62,FEM
158,Elan,francescam-a1-nsm,9315.76,2.86,FEM
159,Elan,francescam-a1-nsm,9328.06,8.69,FEM
160,Elan,francescam-a1-nsm,9338.53,0.78,FEM
161,Elan,francescam-a1-nsm,9551.24,4.26,FEM
162,Elan,francescam-a1-nsm,9560.25,1.0,FEM
163,Elan,francescam-a1-nsm,9562.64,1.05,FEM
164,Elan,francescam-a1-nsm,9563.69,0.72,FEM
165,Elan,francescam-a1-nsm,9566.09,0.88,FEM
166,Elan,francescam-a1-nsm,9566.97,1.45,FEM
167,Elan,francescam-a1-nsm,9568.42,2.63,FEM
168,Elan,francescam-a1-nsm,9572.83,28.77,FEM
169,Elan,francescam-a1-nsm,9602.47,0.89,FEM
170,Elan,francescam-a1-nsm,9603.99,0.53,FEM
171,Elan,francescam-a1-nsm,9604.92,0.39,FEM
172,Elan,francescam-a1-nsm,9605.66,0.3,FEM
173,Elan,francescam-a1-nsm,9606.81,1.8,FEM
174,Elan,francescam-a1-nsm,9612.26,1.44,FEM
175,Elan,francescam-a1-nsm,9613.7,1.17,FEM
176,Elan,francescam-a1-nsm,9614.88,0.97,FEM
177,Elan,francescam-a1-nsm,9615.84,0.85,FEM
178,Elan,francescam-a1-nsm,9617.32,0.67,FEM
179,Elan,francescam-a1-nsm,9617.99,1.75,FEM
180,Elan,francescam-a1-nsm,9622.93,2.57,FEM
181,Elan,francescam-a1-nsm,9629.62,1.27,FEM
182,Elan,francescam-a1-nsm,9634.12,2.99,FEM
183,Elan,francescam-a1-nsm,9637.11,3.75,FEM
184,Elan,francescam-a1-nsm,9646.37,1.04,FEM
185,Elan,francescam-a1-nsm,9653.68,1.91,FEM
186,Elan,francescam-a1-nsm,9659.54,0.46,FEM
187,Elan,francescam-a1-nsm,9660.94,1.71,FEM
188,Elan,francescam-a1-nsm,9662.65,0.95,FEM
189,Elan,francescam-a1-nsm,9665.11,2.49,FEM
190,Elan,francescam-a1-nsm,9668.72,2.77,FEM
191,Elan,francescam-a1-nsm,9671.49,1.91,FEM
192,Elan,francescam-a1-nsm,9674.19,1.2,FEM
193,Elan,francescam-a1-nsm,9675.39,1.9,FEM
194,Elan,francescam-a1-nsm,9677.29,4.46,FEM
195,Elan,francescam-a1-nsm,9684.05,1.13,FEM
196,Elan,francescam-a1-nsm,9688.45,1.12,FEM
197,Elan,francescam-a1-nsm,9689.57,1.06,FEM
198,Elan,francescam-a1-nsm,9691.58,1.21,FEM
199,Elan,francescam-a1-nsm,9702.39,3.04,FEM
200,Elan,francescam-a1-nsm,9705.44,1.18,FEM
201,Elan,francescam-a1-nsm,9719.33,0.63,FEM
202,Elan,francescam-a1-nsm,9720.64,0.67,FEM
203,Elan,francescam-a1-nsm,9723.74,4.19,FEM
204,Elan,francescam-a1-nsm,9727.94,2.5,FEM
205,Elan,francescam-a1-nsm,9736.61,1.98,FEM
206,Elan,francescam-a1-nsm,9751.04,4.68,FEM
207,Elan,francescam-a1-nsm,9758.18,2.45,FEM
208,Elan,francescam-a1-nsm,9763.49,4.57,FEM
209,Elan,francescam-a1-nsm,9783.76,2.29,FEM
210,Elan,francescam-a1-nsm,9786.05,2.63,FEM
211,Elan,francescam-a1-nsm,9804.87,10.25,FEM
212,Elan,francescam-a1-nsm,9822.45,0.87,FEM
213,Elan,francescam-a1-nsm,9823.33,1.18,FEM
214,Elan,francescam-a1-nsm,9829.68,3.54,FEM
215,Elan,francescam-a1-nsm,9833.22,3.91,FEM
216,Elan,francescam-a1-nsm,9838.09,0.61,FEM
217,Elan,francescam-a1-nsm,9840.02,2.06,FEM
218,Elan,francescam-a1-nsm,9849.08,2.22,FEM
219,Elan,francescam-a1-nsm,9855.41,1.95,FEM
220,Elan,francescam-a1-nsm,9857.36,1.22,FEM
221,Elan,francescam-a1-nsm,9861.94,2.29,FEM
222,Elan,francescam-a1-nsm,9866.05,3.94,FEM
223,Elan,francescam-a1-nsm,9873.37,1.61,FEM
224,Elan,francescam-a1-nsm,9874.98,11.5,FEM
225,Elan,francescam-a1-nsm,9889.04,0.9,FEM
226,Elan,francescam-a1-nsm,9889.94,3.05,FEM
227,Elan,francescam-a1-nsm,9892.98,2.36,FEM
228,Elan,francescam-a1-nsm,9895.99,2.07,FEM
229,Elan,francescam-a1-nsm,9899.76,1.79,FEM
230,Elan,francescam-a1-nsm,9902.95,3.23,FEM
231,Elan,francescam-a1-nsm,9907.5,1.7,FEM
232,Elan,francescam-a1-nsm,9909.2,0.69,FEM
233,Elan,francescam-a1-nsm,9910.72,0.96,FEM
234,Elan,francescam-a1-nsm,9911.68,5.54,FEM
235,Elan,francescam-a1-nsm,9917.22,2.03,FEM
236,Elan,francescam-a1-nsm,9921.55,6.33,FEM
237,Elan,francescam-a1-nsm,9927.89,4.76,FEM
238,Elan,francescam-a1-nsm,9940.71,3.14,FEM
239,Elan,francescam-a1-nsm,9945.98,4.53,FEM
240,Elan,francescam-a1-nsm,9952.29,1.03,FEM
241,Elan,francescam-a1-nsm,9953.76,0.77,FEM
242,Elan,francescam-a1-nsm,9958.12,1.06,FEM
243,Elan,francescam-a1-nsm,9960.1,1.99,FEM
244,Elan,francescam-a1-nsm,9963.32,1.0,FEM
245,Elan,francescam-a1-nsm,9972.24,3.14,FEM
246,Elan,francescam-a1-nsm,9978.88,0.57,FEM
247,Elan,francescam-a1-nsm,9981.28,16.76,FEM
248,Elan,francescam-a1-nsm,10005.8,3.79,FEM
249,Elan,francescam-a1-nsm,10009.59,0.41,FEM
250,Elan,francescam-a1-nsm,10075.4,5.68,FEM
251,Elan,francescam-a1-nsm,10082.3,3.72,FEM
252,Elan,francescam-a1-nsm,10093.86,1.65,FEM
253,Elan,francescam-a1-nsm,10095.52,1.24,FEM
254,Elan,francescam-a1-nsm,10098.14,0.58,FEM
255,Elan,francescam-a1-nsm,10701.88,2.65,FEM
256,Elan,francescam-a1-nsm,10710.06,1.53,FEM
257,Elan,francescam-a1-nsm,3591.53,19.81,KCHI
258,Elan,francescam-a1-nsm,3625.59,24.11,KCHI
259,Elan,francescam-a1-nsm,3649.7,26.16,KCHI
260,Elan,francescam-a1-nsm,3675.87,18.39,KCHI
261,Elan,francescam-a1-nsm,3694.26,11.6,KCHI
262,Elan,francescam-a1-nsm,3705.86,36.45,KCHI
263,Elan,francescam-a1-nsm,3742.31,1.52,KCHI
264,Elan,francescam-a1-nsm,3758.46,5.13,KCHI
265,Elan,francescam-a1-nsm,3768.68,1.05,KCHI
266,Elan,francescam-a1-nsm,3804.33,16.25,KCHI
267,Elan,francescam-a1-nsm,3820.58,1.03,KCHI
268,Elan,francescam-a1-nsm,3838.5,4.94,KCHI
269,Elan,francescam-a1-nsm,3879.03,1.18,KCHI
270,Elan,francescam-a1-nsm,3898.43,1.69,KCHI
271,Elan,francescam-a1-nsm,3912.17,15.0,KCHI
272,Elan,francescam-a1-nsm,4044.09,655.66,KCHI
273,Elan,francescam-a1-nsm,5934.01,4.71,KCHI
274,Elan,francescam-a1-nsm,5940.21,4.96,KCHI
275,Elan,francescam-a1-nsm,5947.09,0.85,KCHI
276,Elan,francescam-a1-nsm,5950.93,0.96,KCHI
277,Elan,francescam-a1-nsm,6220.19,6.95,KCHI
278,Elan,francescam-a1-nsm,6236.96,0.84,KCHI
279,Elan,francescam-a1-nsm,6239.52,2.3,KCHI
280,Elan,francescam-a1-nsm,6242.56,1.94,KCHI
281,Elan,francescam-a1-nsm,6268.62,199.9,KCHI
282,Elan,francescam-a1-nsm,6488.2,19.49,KCHI
283,Elan,francescam-a1-nsm,6507.7,39.77,KCHI
284,Elan,francescam-a1-nsm,6556.04,39.87,KCHI
285,Elan,francescam-a1-nsm,6664.28,1.33,KCHI
286,Elan,francescam-a1-nsm,6676.51,13.22,KCHI
287,Elan,francescam-a1-nsm,6693.98,45.1,KCHI
288,Elan,francescam-a1-nsm,6744.75,0.72,KCHI
289,Elan,francescam-a1-nsm,6796.95,1.46,KCHI
290,Elan,francescam-a1-nsm,6827.17,1.04,KCHI
291,Elan,francescam-a1-nsm,6828.87,2.21,KCHI
292,Elan,francescam-a1-nsm,6849.93,0.98,KCHI
293,Elan,francescam-a1-nsm,6880.77,9.31,KCHI
294,Elan,francescam-a1-nsm,6893.09,1.57,KCHI
295,Elan,francescam-a1-nsm,6912.86,1.54,KCHI
296,Elan,francescam-a1-nsm,6918.7,2.63,KCHI
297,Elan,francescam-a1-nsm,6928.05,10.47,KCHI
298,Elan,francescam-a1-nsm,6944.52,0.76,KCHI
299,Elan,francescam-a1-nsm,6946.18,5.37,KCHI
300,Elan,francescam-a1-nsm,6952.6,1.72,KCHI
301,Elan,francescam-a1-nsm,6962.27,5.32,KCHI
302,Elan,francescam-a1-nsm,6972.11,7.62,KCHI
303,Elan,francescam-a1-nsm,7010.66,0.88,KCHI
304,Elan,francescam-a1-nsm,7029.49,3.16,KCHI
305,Elan,francescam-a1-nsm,7044.07,1.14,KCHI
306,Elan,francescam-a1-nsm,7045.2,4.34,KCHI
307,Elan,francescam-a1-nsm,7049.54,10.68,KCHI
308,Elan,francescam-a1-nsm,7062.48,1.59,KCHI
309,Elan,francescam-a1-nsm,7065.34,2.69,KCHI
310,Elan,francescam-a1-nsm,7068.02,2.7,KCHI
311,Elan,francescam-a1-nsm,7084.55,1.9,KCHI
312,Elan,francescam-a1-nsm,7128.08,0.62,KCHI
313,Elan,francescam-a1-nsm,7160.81,42.64,KCHI
314,Elan,francescam-a1-nsm,7203.44,0.56,KCHI
315,Elan,francescam-a1-nsm,7206.85,2.8,KCHI
316,Elan,francescam-a1-nsm,7213.41,4.18,KCHI
317,Elan,francescam-a1-nsm,7261.29,1.48,KCHI
318,Elan,francescam-a1-nsm,7272.85,3.53,KCHI
319,Elan,francescam-a1-nsm,7276.38,1.0,KCHI
320,Elan,francescam-a1-nsm,7323.29,1.66,KCHI
321,Elan,francescam-a1-nsm,7342.65,3.52,KCHI
322,Elan,francescam-a1-nsm,7357.12,1.13,KCHI
323,Elan,francescam-a1-nsm,7359.53,1.23,KCHI
324,Elan,francescam-a1-nsm,7362.31,0.89,KCHI
325,Elan,francescam-a1-nsm,7364.26,0.55,KCHI
326,Elan,francescam-a1-nsm,7366.33,0.38,KCHI
327,Elan,francescam-a1-nsm,7367.27,5.16,KCHI
328,Elan,francescam-a1-nsm,7424.18,1.05,KCHI
329,Elan,francescam-a1-nsm,7455.96,4.34,KCHI
330,Elan,francescam-a1-nsm,7516.09,47.81,KCHI
331,Elan,francescam-a1-nsm,7564.78,1.46,KCHI
332,Elan,francescam-a1-nsm,7573.77,15.95,KCHI
333,Elan,francescam-a1-nsm,7651.75,0.67,KCHI
334,Elan,francescam-a1-nsm,7653.2,45.88,KCHI
335,Elan,francescam-a1-nsm,7734.92,37.21,KCHI
336,Elan,francescam-a1-nsm,7772.13,0.7,KCHI
337,Elan,francescam-a1-nsm,7774.44,8.51,KCHI
338,Elan,francescam-a1-nsm,7784.24,0.71,KCHI
339,Elan,francescam-a1-nsm,7786.0,1.61,KCHI
340,Elan,francescam-a1-nsm,7788.43,0.55,KCHI
341,Elan,francescam-a1-nsm,7788.97,0.59,KCHI
342,Elan,francescam-a1-nsm,7789.56,1.22,KCHI
343,Elan,francescam-a1-nsm,7790.78,0.5,KCHI
344,Elan,francescam-a1-nsm,7791.66,0.32,KCHI
345,Elan,francescam-a1-nsm,7795.0,6.13,KCHI
346,Elan,francescam-a1-nsm,7801.84,17.03,KCHI
347,Elan,francescam-a1-nsm,7849.7,1.33,KCHI
348,Elan,francescam-a1-nsm,7851.03,0.84,KCHI
349,Elan,francescam-a1-nsm,7852.85,2.37,KCHI
350,Elan,francescam-a1-nsm,7855.88,1.88,KCHI
351,Elan,francescam-a1-nsm,7858.66,4.06,KCHI
352,Elan,francescam-a1-nsm,7866.34,1.71,KCHI
353,Elan,francescam-a1-nsm,7868.05,3.77,KCHI
354,Elan,francescam-a1-nsm,7871.81,145.05,KCHI
355,Elan,francescam-a1-nsm,8016.87,23.65,KCHI
356,Elan,francescam-a1-nsm,8040.52,1.62,KCHI
357,Elan,francescam-a1-nsm,8042.95,2.52,KCHI
358,Elan,francescam-a1-nsm,8070.62,5.07,KCHI
359,Elan,francescam-a1-nsm,8075.7,1.53,KCHI
360,Elan,francescam-a1-nsm,8077.23,2.19,KCHI
361,Elan,francescam-a1-nsm,8079.42,3.7,KCHI
362,Elan,francescam-a1-nsm,8125.71,2.84,KCHI
363,Elan,francescam-a1-nsm,8129.91,1.3,KCHI
364,Elan,francescam-a1-nsm,8131.82,2.85,KCHI
365,Elan,francescam-a1-nsm,8138.21,2.69,KCHI
366,Elan,francescam-a1-nsm,8140.9,4.7,KCHI
367,Elan,francescam-a1-nsm,8188.27,3.9,KCHI
368,Elan,francescam-a1-nsm,8193.03,1.08,KCHI
369,Elan,francescam-a1-nsm,8194.79,3.03,KCHI
370,Elan,francescam-a1-nsm,8204.55,2.75,KCHI
371,Elan,francescam-a1-nsm,8225.28,0.99,KCHI
372,Elan,francescam-a1-nsm,8245.16,39.25,KCHI
373,Elan,francescam-a1-nsm,8284.41,6.3,KCHI
374,Elan,francescam-a1-nsm,8402.55,71.12,KCHI
375,Elan,francescam-a1-nsm,8474.08,2.45,KCHI
376,Elan,francescam-a1-nsm,8477.9,1.75,KCHI
377,Elan,francescam-a1-nsm,8489.92,9.88,KCHI
378,Elan,francescam-a1-nsm,8499.8,26.24,KCHI
379,Elan,francescam-a1-nsm,8526.04,39.26,KCHI
380,Elan,francescam-a1-nsm,8565.3,3.2,KCHI
381,Elan,francescam-a1-nsm,8571.65,49.48,KCHI
382,Elan,francescam-a1-nsm,8621.13,18.97,KCHI
383,Elan,francescam-a1-nsm,8640.1,25.3,KCHI
384,Elan,francescam-a1-nsm,8696.89,0.98,KCHI
385,Elan,francescam-a1-nsm,8699.31,0.99,KCHI
386,Elan,francescam-a1-nsm,8703.84,3.99,KCHI
387,Elan,francescam-a1-nsm,8711.06,2.27,KCHI
388,Elan,francescam-a1-nsm,8738.53,2.9,KCHI
389,Elan,francescam-a1-nsm,8741.43,33.37,KCHI
390,Elan,francescam-a1-nsm,8774.81,40.6,KCHI
391,Elan,francescam-a1-nsm,8821.64,5.55,KCHI
392,Elan,francescam-a1-nsm,8827.19,34.49,KCHI
393,Elan,francescam-a1-nsm,8861.68,7.2,KCHI
394,Elan,francescam-a1-nsm,8868.87,76.99,KCHI
395,Elan,francescam-a1-nsm,8948.19,9.96,KCHI
396,Elan,francescam-a1-nsm,8971.5,14.12,KCHI
397,Elan,francescam-a1-nsm,8989.41,2.87,KCHI
398,Elan,francescam-a1-nsm,9000.17,1.04,KCHI
399,Elan,francescam-a1-nsm,9002.48,1.36,KCHI
400,Elan,francescam-a1-nsm,9016.98,0.44,KCHI
401,Elan,francescam-a1-nsm,9041.23,1.28,KCHI
402,Elan,francescam-a1-nsm,9073.18,6.9,KCHI
403,Elan,francescam-a1-nsm,9133.14,2.01,KCHI
404,Elan,francescam-a1-nsm,9160.94,15.9,KCHI
405,Elan,francescam-a1-nsm,9214.4,1.44,KCHI
406,Elan,francescam-a1-nsm,9246.48,2.57,KCHI
407,Elan,francescam-a1-nsm,9564.97,1.12,KCHI
408,Elan,francescam-a1-nsm,9604.52,0.41,KCHI
409,Elan,francescam-a1-nsm,9605.32,0.34,KCHI
410,Elan,francescam-a1-nsm,9605.96,0.85,KCHI
411,Elan,francescam-a1-nsm,9608.61,3.65,KCHI
412,Elan,francescam-a1-nsm,9616.7,0.62,KCHI
413,Elan,francescam-a1-nsm,9619.74,3.19,KCHI
414,Elan,francescam-a1-nsm,9625.51,4.12,KCHI
415,Elan,francescam-a1-nsm,9630.89,3.23,KCHI
416,Elan,francescam-a1-nsm,9656.39,3.15,KCHI
417,Elan,francescam-a1-nsm,9660.0,0.93,KCHI
418,Elan,francescam-a1-nsm,9663.6,1.51,KCHI
419,Elan,francescam-a1-nsm,9682.82,1.23,KCHI
420,Elan,francescam-a1-nsm,9690.63,0.95,KCHI
421,Elan,francescam-a1-nsm,9693.69,1.34,KCHI
422,Elan,francescam-a1-nsm,9854.53,0.89,KCHI
423,Elan,francescam-a1-nsm,9860.93,1.02,KCHI
424,Elan,francescam-a1-nsm,9864.23,1.16,KCHI
425,Elan,francescam-a1-nsm,9898.06,1.04,KCHI
426,Elan,francescam-a1-nsm,9919.25,0.4,KCHI
427,Elan,francescam-a1-nsm,9979.45,1.83,KCHI
428,Elan,francescam-a1-nsm,9998.04,6.11,KCHI
429,Elan,francescam-a1-nsm,10004.15,1.65,KCHI
430,Elan,francescam-a1-nsm,10010.94,0.81,KCHI
431,Elan,francescam-a1-nsm,10011.75,15.14,KCHI
432,Elan,francescam-a1-nsm,10054.05,1.04,KCHI
433,Elan,francescam-a1-nsm,10058.08,12.66,KCHI
434,Elan,francescam-a1-nsm,10070.74,1.05,KCHI
435,Elan,francescam-a1-nsm,10105.94,4.93,KCHI
436,Elan,francescam-a1-nsm,10173.44,1.13,KCHI
437,Elan,francescam-a1-nsm,10260.88,2.86,KCHI
438,Elan,francescam-a1-nsm,10265.42,0.58,KCHI
439,Elan,francescam-a1-nsm,10271.47,12.43,KCHI
440,Elan,francescam-a1-nsm,10362.65,28.27,KCHI
441,Elan,francescam-a1-nsm,10390.92,14.53,KCHI
442,Elan,francescam-a1-nsm,10405.45,8.25,KCHI
443,Elan,francescam-a1-nsm,10446.96,2.46,KCHI
444,Elan,francescam-a1-nsm,10449.42,8.19,KCHI
445,Elan,francescam-a1-nsm,10467.48,0.83,KCHI
446,Elan,francescam-a1-nsm,10711.59,43.36,KCHI
447,Elan,francescam-a1-nsm,10754.95,1.41,KCHI
448,Elan,francescam-a1-nsm,6266.35,2.27,MAL
449,Elan,francescam-a1-nsm,6758.0,0.99,MAL
450,Elan,francescam-a1-nsm,6760.4,1.13,MAL
451,Elan,francescam-a1-nsm,6761.52,5.03,MAL
452,Elan,francescam-a1-nsm,6769.65,1.5,MAL
453,Elan,francescam-a1-nsm,6771.14,2.59,MAL
454,Elan,francescam-a1-nsm,6773.74,0.83,MAL
455,Elan,francescam-a1-nsm,6774.56,3.66,MAL
456,Elan,francescam-a1-nsm,6778.22,1.9,MAL
457,Elan,francescam-a1-nsm,6780.13,1.36,MAL
