,Type,File ID,Start Time,Duration,STypeNew
37,Elan,nicolasb-a1-nsm,3783.01,0.79,FEM
38,Elan,nicolasb-a1-nsm,3783.81,33.84,FEM
39,Elan,nicolasb-a1-nsm,3817.64,0.6,FEM
40,Elan,nicolasb-a1-nsm,3818.24,1.48,FEM
41,Elan,nicolasb-a1-nsm,3819.73,5.67,FEM
42,Elan,nicolasb-a1-nsm,3831.57,0.59,FEM
43,Elan,nicolasb-a1-nsm,3832.16,3.59,FEM
44,Elan,nicolasb-a1-nsm,3858.28,1.72,FEM
45,Elan,nicolasb-a1-nsm,3867.27,1.73,FEM
46,Elan,nicolasb-a1-nsm,3875.49,3.74,FEM
47,Elan,nicolasb-a1-nsm,3879.22,3.87,FEM
48,Elan,nicolasb-a1-nsm,3883.09,4.2,FEM
49,Elan,nicolasb-a1-nsm,3887.29,9.88,FEM
50,Elan,nicolasb-a1-nsm,3897.17,6.12,FEM
51,Elan,nicolasb-a1-nsm,3903.29,12.44,FEM
52,Elan,nicolasb-a1-nsm,3915.73,17.63,FEM
53,Elan,nicolasb-a1-nsm,3933.36,1.2,FEM
54,Elan,nicolasb-a1-nsm,3934.99,2.3,FEM
55,Elan,nicolasb-a1-nsm,3954.71,0.48,FEM
56,Elan,nicolasb-a1-nsm,3955.19,12.09,FEM
57,Elan,nicolasb-a1-nsm,3972.7,14.45,FEM
58,Elan,nicolasb-a1-nsm,3990.05,0.61,FEM
59,Elan,nicolasb-a1-nsm,3991.44,17.38,FEM
60,Elan,nicolasb-a1-nsm,4009.55,0.64,FEM
61,Elan,nicolasb-a1-nsm,4010.2,16.59,FEM
62,Elan,nicolasb-a1-nsm,4026.78,3.87,FEM
63,Elan,nicolasb-a1-nsm,4030.65,6.7,FEM
64,Elan,nicolasb-a1-nsm,4046.9,0.68,FEM
65,Elan,nicolasb-a1-nsm,4050.09,0.67,FEM
66,Elan,nicolasb-a1-nsm,4052.2,3.15,FEM
67,Elan,nicolasb-a1-nsm,4057.87,0.43,FEM
68,Elan,nicolasb-a1-nsm,4065.32,19.7,FEM
69,Elan,nicolasb-a1-nsm,4085.02,33.37,FEM
70,Elan,nicolasb-a1-nsm,4134.47,24.43,FEM
71,Elan,nicolasb-a1-nsm,4158.9,4.87,FEM
72,Elan,nicolasb-a1-nsm,4163.76,15.41,FEM
73,Elan,nicolasb-a1-nsm,4179.18,3.25,FEM
74,Elan,nicolasb-a1-nsm,4182.43,4.41,FEM
75,Elan,nicolasb-a1-nsm,4186.84,3.15,FEM
76,Elan,nicolasb-a1-nsm,4189.99,3.12,FEM
77,Elan,nicolasb-a1-nsm,4193.11,5.83,FEM
78,Elan,nicolasb-a1-nsm,4198.94,9.61,FEM
79,Elan,nicolasb-a1-nsm,4208.55,14.0,FEM
80,Elan,nicolasb-a1-nsm,4222.55,18.99,FEM
81,Elan,nicolasb-a1-nsm,4264.33,0.62,FEM
82,Elan,nicolasb-a1-nsm,4270.08,2.55,FEM
83,Elan,nicolasb-a1-nsm,4283.13,47.45,FEM
84,Elan,nicolasb-a1-nsm,4330.58,0.54,FEM
85,Elan,nicolasb-a1-nsm,4331.12,2.95,FEM
86,Elan,nicolasb-a1-nsm,4334.06,12.36,FEM
87,Elan,nicolasb-a1-nsm,4351.3,3.38,FEM
88,Elan,nicolasb-a1-nsm,4354.68,5.23,FEM
89,Elan,nicolasb-a1-nsm,4361.27,0.47,FEM
90,Elan,nicolasb-a1-nsm,4361.74,0.34,FEM
91,Elan,nicolasb-a1-nsm,4362.08,2.51,FEM
92,Elan,nicolasb-a1-nsm,4364.59,4.86,FEM
93,Elan,nicolasb-a1-nsm,4369.45,2.48,FEM
94,Elan,nicolasb-a1-nsm,4374.56,3.84,FEM
95,Elan,nicolasb-a1-nsm,4378.4,6.43,FEM
96,Elan,nicolasb-a1-nsm,4384.83,5.62,FEM
97,Elan,nicolasb-a1-nsm,4407.65,1.12,FEM
98,Elan,nicolasb-a1-nsm,4408.77,4.83,FEM
99,Elan,nicolasb-a1-nsm,4413.6,7.22,FEM
100,Elan,nicolasb-a1-nsm,4420.82,24.03,FEM
101,Elan,nicolasb-a1-nsm,4444.85,2.77,FEM
102,Elan,nicolasb-a1-nsm,4485.98,0.78,FEM
103,Elan,nicolasb-a1-nsm,4486.76,63.95,FEM
104,Elan,nicolasb-a1-nsm,4550.71,1.57,FEM
105,Elan,nicolasb-a1-nsm,4552.28,2.7,FEM
106,Elan,nicolasb-a1-nsm,4554.98,71.26,FEM
107,Elan,nicolasb-a1-nsm,4626.23,0.86,FEM
108,Elan,nicolasb-a1-nsm,4627.09,91.1,FEM
109,Elan,nicolasb-a1-nsm,4718.19,1.86,FEM
110,Elan,nicolasb-a1-nsm,4721.33,5.49,FEM
111,Elan,nicolasb-a1-nsm,4726.82,2.69,FEM
112,Elan,nicolasb-a1-nsm,4732.41,2.39,FEM
113,Elan,nicolasb-a1-nsm,4734.8,3.95,FEM
114,Elan,nicolasb-a1-nsm,4738.76,6.07,FEM
115,Elan,nicolasb-a1-nsm,4750.44,0.22,FEM
116,Elan,nicolasb-a1-nsm,4750.66,2.37,FEM
117,Elan,nicolasb-a1-nsm,4758.25,0.82,FEM
118,Elan,nicolasb-a1-nsm,4759.07,3.55,FEM
119,Elan,nicolasb-a1-nsm,4767.02,0.66,FEM
120,Elan,nicolasb-a1-nsm,4767.69,0.69,FEM
121,Elan,nicolasb-a1-nsm,4781.35,0.52,FEM
122,Elan,nicolasb-a1-nsm,4807.78,0.92,FEM
123,Elan,nicolasb-a1-nsm,4808.71,2.74,FEM
124,Elan,nicolasb-a1-nsm,4811.45,8.96,FEM
125,Elan,nicolasb-a1-nsm,4826.33,3.16,FEM
126,Elan,nicolasb-a1-nsm,4843.24,0.77,FEM
127,Elan,nicolasb-a1-nsm,4847.78,0.44,FEM
128,Elan,nicolasb-a1-nsm,4848.22,29.35,FEM
129,Elan,nicolasb-a1-nsm,4877.57,0.51,FEM
130,Elan,nicolasb-a1-nsm,4878.09,59.96,FEM
131,Elan,nicolasb-a1-nsm,4938.05,0.68,FEM
132,Elan,nicolasb-a1-nsm,4938.73,1.25,FEM
133,Elan,nicolasb-a1-nsm,4939.98,4.03,FEM
134,Elan,nicolasb-a1-nsm,4944.02,3.81,FEM
135,Elan,nicolasb-a1-nsm,4947.82,1.57,FEM
136,Elan,nicolasb-a1-nsm,4949.4,1.73,FEM
137,Elan,nicolasb-a1-nsm,4951.12,48.25,FEM
138,Elan,nicolasb-a1-nsm,4999.37,0.71,FEM
139,Elan,nicolasb-a1-nsm,5006.06,19.58,FEM
140,Elan,nicolasb-a1-nsm,5025.65,0.66,FEM
141,Elan,nicolasb-a1-nsm,5026.31,2.06,FEM
142,Elan,nicolasb-a1-nsm,5028.37,7.24,FEM
143,Elan,nicolasb-a1-nsm,5035.61,12.22,FEM
144,Elan,nicolasb-a1-nsm,5054.43,6.99,FEM
145,Elan,nicolasb-a1-nsm,5061.43,44.57,FEM
146,Elan,nicolasb-a1-nsm,5105.99,11.27,FEM
147,Elan,nicolasb-a1-nsm,5117.26,1.24,FEM
148,Elan,nicolasb-a1-nsm,5119.31,2.05,FEM
149,Elan,nicolasb-a1-nsm,5121.37,23.88,FEM
150,Elan,nicolasb-a1-nsm,5170.81,9.82,FEM
151,Elan,nicolasb-a1-nsm,5180.64,35.48,FEM
152,Elan,nicolasb-a1-nsm,5216.12,12.09,FEM
153,Elan,nicolasb-a1-nsm,5234.39,1.69,FEM
154,Elan,nicolasb-a1-nsm,5243.48,0.31,FEM
155,Elan,nicolasb-a1-nsm,5243.79,0.86,FEM
156,Elan,nicolasb-a1-nsm,5246.78,0.65,FEM
157,Elan,nicolasb-a1-nsm,5266.53,5.81,FEM
158,Elan,nicolasb-a1-nsm,5272.35,10.62,FEM
159,Elan,nicolasb-a1-nsm,5292.68,1.43,FEM
160,Elan,nicolasb-a1-nsm,5301.62,0.61,FEM
161,Elan,nicolasb-a1-nsm,5326.87,0.65,FEM
162,Elan,nicolasb-a1-nsm,5327.51,8.46,FEM
163,Elan,nicolasb-a1-nsm,5335.98,0.97,FEM
164,Elan,nicolasb-a1-nsm,5349.38,0.42,FEM
165,Elan,nicolasb-a1-nsm,5349.8,151.94,FEM
166,Elan,nicolasb-a1-nsm,5501.73,0.29,FEM
167,Elan,nicolasb-a1-nsm,5544.92,10.5,FEM
168,Elan,nicolasb-a1-nsm,5564.78,7.9,FEM
169,Elan,nicolasb-a1-nsm,5576.19,37.82,FEM
170,Elan,nicolasb-a1-nsm,5649.22,0.35,FEM
171,Elan,nicolasb-a1-nsm,5937.42,22.9,FEM
172,Elan,nicolasb-a1-nsm,5960.32,0.61,FEM
173,Elan,nicolasb-a1-nsm,5960.93,1.09,FEM
174,Elan,nicolasb-a1-nsm,5989.33,1.64,FEM
175,Elan,nicolasb-a1-nsm,6022.67,9.92,FEM
176,Elan,nicolasb-a1-nsm,6050.21,1.46,FEM
177,Elan,nicolasb-a1-nsm,6051.67,9.56,FEM
178,Elan,nicolasb-a1-nsm,6145.39,7.92,FEM
179,Elan,nicolasb-a1-nsm,6196.11,5.9,FEM
180,Elan,nicolasb-a1-nsm,6215.15,0.27,FEM
181,Elan,nicolasb-a1-nsm,6215.42,1.84,FEM
182,Elan,nicolasb-a1-nsm,6231.81,1.17,FEM
183,Elan,nicolasb-a1-nsm,6238.2,1.67,FEM
184,Elan,nicolasb-a1-nsm,6239.87,7.37,FEM
185,Elan,nicolasb-a1-nsm,6247.24,3.58,FEM
186,Elan,nicolasb-a1-nsm,6250.82,4.18,FEM
187,Elan,nicolasb-a1-nsm,6494.68,1.63,FEM
188,Elan,nicolasb-a1-nsm,6496.31,0.61,FEM
189,Elan,nicolasb-a1-nsm,6576.65,0.51,FEM
190,Elan,nicolasb-a1-nsm,6577.16,0.39,FEM
191,Elan,nicolasb-a1-nsm,6579.29,2.58,FEM
192,Elan,nicolasb-a1-nsm,6582.53,3.62,FEM
193,Elan,nicolasb-a1-nsm,6588.64,12.71,FEM
194,Elan,nicolasb-a1-nsm,6601.35,2.49,FEM
195,Elan,nicolasb-a1-nsm,6603.84,1.56,FEM
196,Elan,nicolasb-a1-nsm,6605.4,32.54,FEM
197,Elan,nicolasb-a1-nsm,6637.94,3.22,FEM
198,Elan,nicolasb-a1-nsm,6641.16,12.2,FEM
199,Elan,nicolasb-a1-nsm,6653.35,3.16,FEM
200,Elan,nicolasb-a1-nsm,6660.05,0.48,FEM
201,Elan,nicolasb-a1-nsm,6660.53,32.07,FEM
202,Elan,nicolasb-a1-nsm,6692.6,0.5,FEM
203,Elan,nicolasb-a1-nsm,6693.1,15.64,FEM
204,Elan,nicolasb-a1-nsm,6708.74,2.25,FEM
205,Elan,nicolasb-a1-nsm,6710.99,1.29,FEM
206,Elan,nicolasb-a1-nsm,6718.86,1.87,FEM
207,Elan,nicolasb-a1-nsm,6720.73,4.43,FEM
208,Elan,nicolasb-a1-nsm,6725.17,4.39,FEM
209,Elan,nicolasb-a1-nsm,6759.05,14.89,FEM
210,Elan,nicolasb-a1-nsm,6773.94,2.12,FEM
211,Elan,nicolasb-a1-nsm,6777.98,0.8,FEM
212,Elan,nicolasb-a1-nsm,6783.4,0.42,FEM
213,Elan,nicolasb-a1-nsm,6801.67,1.68,FEM
214,Elan,nicolasb-a1-nsm,6803.35,1.76,FEM
215,Elan,nicolasb-a1-nsm,6805.11,3.95,FEM
216,Elan,nicolasb-a1-nsm,6809.06,4.87,FEM
217,Elan,nicolasb-a1-nsm,6813.93,3.65,FEM
218,Elan,nicolasb-a1-nsm,6821.28,0.68,FEM
219,Elan,nicolasb-a1-nsm,6822.41,0.99,FEM
220,Elan,nicolasb-a1-nsm,6824.02,2.37,FEM
221,Elan,nicolasb-a1-nsm,6860.99,5.68,FEM
222,Elan,nicolasb-a1-nsm,6866.67,4.53,FEM
223,Elan,nicolasb-a1-nsm,6871.2,3.63,FEM
224,Elan,nicolasb-a1-nsm,6878.71,2.09,FEM
225,Elan,nicolasb-a1-nsm,6880.8,4.49,FEM
226,Elan,nicolasb-a1-nsm,6885.28,0.96,FEM
227,Elan,nicolasb-a1-nsm,6890.61,25.25,FEM
228,Elan,nicolasb-a1-nsm,7080.33,2.27,FEM
229,Elan,nicolasb-a1-nsm,7501.28,0.42,FEM
230,Elan,nicolasb-a1-nsm,7501.7,41.81,FEM
231,Elan,nicolasb-a1-nsm,7543.52,38.7,FEM
232,Elan,nicolasb-a1-nsm,7582.22,43.56,FEM
233,Elan,nicolasb-a1-nsm,7635.8,0.48,FEM
234,Elan,nicolasb-a1-nsm,7636.28,11.41,FEM
235,Elan,nicolasb-a1-nsm,7647.69,2.65,FEM
236,Elan,nicolasb-a1-nsm,7650.34,1.6,FEM
237,Elan,nicolasb-a1-nsm,7651.94,4.73,FEM
238,Elan,nicolasb-a1-nsm,7656.67,3.25,FEM
239,Elan,nicolasb-a1-nsm,7659.92,1.99,FEM
240,Elan,nicolasb-a1-nsm,7665.38,1.95,FEM
241,Elan,nicolasb-a1-nsm,7668.11,0.37,FEM
242,Elan,nicolasb-a1-nsm,7668.48,0.71,FEM
243,Elan,nicolasb-a1-nsm,7669.19,1.98,FEM
244,Elan,nicolasb-a1-nsm,7671.17,5.62,FEM
245,Elan,nicolasb-a1-nsm,7676.79,10.58,FEM
246,Elan,nicolasb-a1-nsm,7687.37,6.98,FEM
247,Elan,nicolasb-a1-nsm,7694.35,7.25,FEM
248,Elan,nicolasb-a1-nsm,7702.35,1.15,FEM
249,Elan,nicolasb-a1-nsm,7703.51,1.18,FEM
250,Elan,nicolasb-a1-nsm,7704.69,1.18,FEM
251,Elan,nicolasb-a1-nsm,7725.14,0.32,FEM
252,Elan,nicolasb-a1-nsm,7731.19,0.51,FEM
253,Elan,nicolasb-a1-nsm,7743.52,0.9,FEM
254,Elan,nicolasb-a1-nsm,7798.94,29.31,FEM
255,Elan,nicolasb-a1-nsm,7842.98,1.16,FEM
256,Elan,nicolasb-a1-nsm,8043.21,13.23,FEM
257,Elan,nicolasb-a1-nsm,8368.66,1.66,FEM
258,Elan,nicolasb-a1-nsm,8370.32,1.7,FEM
259,Elan,nicolasb-a1-nsm,8372.02,1.1,FEM
260,Elan,nicolasb-a1-nsm,8683.23,0.42,FEM
261,Elan,nicolasb-a1-nsm,8728.64,0.7,FEM
262,Elan,nicolasb-a1-nsm,8791.91,1.29,FEM
263,Elan,nicolasb-a1-nsm,14085.28,1.93,FEM
264,Elan,nicolasb-a1-nsm,14089.85,1.6,FEM
265,Elan,nicolasb-a1-nsm,14094.36,2.8,FEM
266,Elan,nicolasb-a1-nsm,14100.0,0.37,FEM
267,Elan,nicolasb-a1-nsm,14109.84,1.44,FEM
268,Elan,nicolasb-a1-nsm,14111.28,6.69,FEM
269,Elan,nicolasb-a1-nsm,14119.73,1.48,FEM
270,Elan,nicolasb-a1-nsm,14121.2,1.76,FEM
271,Elan,nicolasb-a1-nsm,14137.74,0.52,FEM
272,Elan,nicolasb-a1-nsm,14138.26,2.85,FEM
273,Elan,nicolasb-a1-nsm,14141.11,1.45,FEM
274,Elan,nicolasb-a1-nsm,14149.66,2.92,FEM
275,Elan,nicolasb-a1-nsm,14152.58,3.15,FEM
276,Elan,nicolasb-a1-nsm,14155.73,19.05,FEM
277,Elan,nicolasb-a1-nsm,14196.48,2.05,FEM
278,Elan,nicolasb-a1-nsm,14198.53,3.29,FEM
279,Elan,nicolasb-a1-nsm,14208.17,2.4,FEM
280,Elan,nicolasb-a1-nsm,3298.22,0.37,FEM
281,Elan,nicolasb-a1-nsm,3298.58,0.75,FEM
282,Elan,nicolasb-a1-nsm,3299.64,5.1,FEM
283,Elan,nicolasb-a1-nsm,3307.01,0.96,FEM
284,Elan,nicolasb-a1-nsm,3309.13,1.26,FEM
285,Elan,nicolasb-a1-nsm,3315.53,29.83,FEM
286,Elan,nicolasb-a1-nsm,3368.18,21.56,FEM
287,Elan,nicolasb-a1-nsm,3391.39,0.85,FEM
288,Elan,nicolasb-a1-nsm,3396.31,28.89,FEM
289,Elan,nicolasb-a1-nsm,3425.61,4.57,FEM
290,Elan,nicolasb-a1-nsm,3434.2,27.6,FEM
291,Elan,nicolasb-a1-nsm,3464.26,1.77,FEM
292,Elan,nicolasb-a1-nsm,3466.57,8.77,FEM
293,Elan,nicolasb-a1-nsm,3475.35,1.32,FEM
294,Elan,nicolasb-a1-nsm,3477.62,1.42,FEM
295,Elan,nicolasb-a1-nsm,3479.04,2.55,FEM
296,Elan,nicolasb-a1-nsm,3482.73,5.83,FEM
297,Elan,nicolasb-a1-nsm,3488.56,1.03,FEM
298,Elan,nicolasb-a1-nsm,3499.39,0.87,FEM
299,Elan,nicolasb-a1-nsm,3367.86,0.33,KCHI
300,Elan,nicolasb-a1-nsm,3563.62,8.27,KCHI
301,Elan,nicolasb-a1-nsm,3767.44,12.88,KCHI
302,Elan,nicolasb-a1-nsm,3780.32,2.69,KCHI
303,Elan,nicolasb-a1-nsm,3825.39,5.47,KCHI
304,Elan,nicolasb-a1-nsm,3830.86,0.71,KCHI
305,Elan,nicolasb-a1-nsm,3835.75,22.53,KCHI
306,Elan,nicolasb-a1-nsm,3860.0,4.45,KCHI
307,Elan,nicolasb-a1-nsm,3864.45,2.82,KCHI
308,Elan,nicolasb-a1-nsm,3869.0,6.49,KCHI
309,Elan,nicolasb-a1-nsm,3934.56,0.43,KCHI
310,Elan,nicolasb-a1-nsm,3937.29,13.37,KCHI
311,Elan,nicolasb-a1-nsm,3950.66,3.15,KCHI
312,Elan,nicolasb-a1-nsm,3953.82,0.89,KCHI
313,Elan,nicolasb-a1-nsm,3967.28,5.42,KCHI
314,Elan,nicolasb-a1-nsm,3987.15,2.31,KCHI
315,Elan,nicolasb-a1-nsm,3989.46,0.59,KCHI
316,Elan,nicolasb-a1-nsm,3990.66,0.78,KCHI
317,Elan,nicolasb-a1-nsm,4008.82,0.73,KCHI
318,Elan,nicolasb-a1-nsm,4037.35,9.55,KCHI
319,Elan,nicolasb-a1-nsm,4047.58,1.41,KCHI
320,Elan,nicolasb-a1-nsm,4048.99,1.1,KCHI
321,Elan,nicolasb-a1-nsm,4050.76,1.44,KCHI
322,Elan,nicolasb-a1-nsm,4055.35,2.51,KCHI
323,Elan,nicolasb-a1-nsm,4058.29,2.26,KCHI
324,Elan,nicolasb-a1-nsm,4060.56,0.79,KCHI
325,Elan,nicolasb-a1-nsm,4061.35,2.42,KCHI
326,Elan,nicolasb-a1-nsm,4063.77,1.56,KCHI
327,Elan,nicolasb-a1-nsm,4118.39,14.48,KCHI
328,Elan,nicolasb-a1-nsm,4132.86,1.6,KCHI
329,Elan,nicolasb-a1-nsm,4241.54,19.4,KCHI
330,Elan,nicolasb-a1-nsm,4260.94,3.39,KCHI
331,Elan,nicolasb-a1-nsm,4264.95,5.13,KCHI
332,Elan,nicolasb-a1-nsm,4272.63,6.65,KCHI
333,Elan,nicolasb-a1-nsm,4279.28,3.85,KCHI
334,Elan,nicolasb-a1-nsm,4346.43,4.87,KCHI
335,Elan,nicolasb-a1-nsm,4359.91,0.9,KCHI
336,Elan,nicolasb-a1-nsm,4360.81,0.46,KCHI
337,Elan,nicolasb-a1-nsm,4371.93,0.97,KCHI
338,Elan,nicolasb-a1-nsm,4372.9,1.66,KCHI
339,Elan,nicolasb-a1-nsm,4390.45,17.2,KCHI
340,Elan,nicolasb-a1-nsm,4447.62,38.36,KCHI
341,Elan,nicolasb-a1-nsm,4720.05,0.66,KCHI
342,Elan,nicolasb-a1-nsm,4720.71,0.62,KCHI
343,Elan,nicolasb-a1-nsm,4729.51,2.91,KCHI
344,Elan,nicolasb-a1-nsm,4744.83,5.61,KCHI
345,Elan,nicolasb-a1-nsm,4753.03,5.22,KCHI
346,Elan,nicolasb-a1-nsm,4762.62,1.31,KCHI
347,Elan,nicolasb-a1-nsm,4763.93,3.1,KCHI
348,Elan,nicolasb-a1-nsm,4768.38,4.15,KCHI
349,Elan,nicolasb-a1-nsm,4772.53,6.32,KCHI
350,Elan,nicolasb-a1-nsm,4778.85,2.5,KCHI
351,Elan,nicolasb-a1-nsm,4781.87,23.27,KCHI
352,Elan,nicolasb-a1-nsm,4805.14,2.64,KCHI
353,Elan,nicolasb-a1-nsm,4820.41,5.92,KCHI
354,Elan,nicolasb-a1-nsm,4829.49,13.75,KCHI
355,Elan,nicolasb-a1-nsm,4844.01,3.77,KCHI
356,Elan,nicolasb-a1-nsm,5000.08,0.86,KCHI
357,Elan,nicolasb-a1-nsm,5000.94,5.12,KCHI
358,Elan,nicolasb-a1-nsm,5047.84,5.78,KCHI
359,Elan,nicolasb-a1-nsm,5053.62,0.81,KCHI
360,Elan,nicolasb-a1-nsm,5118.5,0.81,KCHI
361,Elan,nicolasb-a1-nsm,5145.25,25.57,KCHI
362,Elan,nicolasb-a1-nsm,5228.21,6.18,KCHI
363,Elan,nicolasb-a1-nsm,5236.08,6.91,KCHI
364,Elan,nicolasb-a1-nsm,5242.99,0.48,KCHI
365,Elan,nicolasb-a1-nsm,5244.65,2.13,KCHI
366,Elan,nicolasb-a1-nsm,5247.43,17.51,KCHI
367,Elan,nicolasb-a1-nsm,5264.94,1.59,KCHI
368,Elan,nicolasb-a1-nsm,5282.97,9.72,KCHI
369,Elan,nicolasb-a1-nsm,5294.12,7.5,KCHI
370,Elan,nicolasb-a1-nsm,5302.23,5.22,KCHI
371,Elan,nicolasb-a1-nsm,5307.45,2.39,KCHI
372,Elan,nicolasb-a1-nsm,5309.84,2.15,KCHI
373,Elan,nicolasb-a1-nsm,5311.99,6.15,KCHI
374,Elan,nicolasb-a1-nsm,5318.13,4.7,KCHI
375,Elan,nicolasb-a1-nsm,5322.84,4.03,KCHI
376,Elan,nicolasb-a1-nsm,5336.95,5.61,KCHI
377,Elan,nicolasb-a1-nsm,5342.56,3.65,KCHI
378,Elan,nicolasb-a1-nsm,5346.21,3.17,KCHI
379,Elan,nicolasb-a1-nsm,5502.02,0.27,KCHI
380,Elan,nicolasb-a1-nsm,5502.3,0.24,KCHI
381,Elan,nicolasb-a1-nsm,5502.54,42.38,KCHI
382,Elan,nicolasb-a1-nsm,5555.42,9.36,KCHI
383,Elan,nicolasb-a1-nsm,5572.68,3.51,KCHI
384,Elan,nicolasb-a1-nsm,5614.01,5.36,KCHI
385,Elan,nicolasb-a1-nsm,5619.36,0.42,KCHI
386,Elan,nicolasb-a1-nsm,5619.79,1.23,KCHI
387,Elan,nicolasb-a1-nsm,5621.02,1.26,KCHI
388,Elan,nicolasb-a1-nsm,5622.28,1.39,KCHI
389,Elan,nicolasb-a1-nsm,5623.67,2.58,KCHI
390,Elan,nicolasb-a1-nsm,5626.25,6.59,KCHI
391,Elan,nicolasb-a1-nsm,5632.84,2.25,KCHI
392,Elan,nicolasb-a1-nsm,5635.09,6.47,KCHI
393,Elan,nicolasb-a1-nsm,5641.56,6.72,KCHI
394,Elan,nicolasb-a1-nsm,5648.28,0.56,KCHI
395,Elan,nicolasb-a1-nsm,5648.84,0.39,KCHI
396,Elan,nicolasb-a1-nsm,5649.57,4.9,KCHI
397,Elan,nicolasb-a1-nsm,5654.47,2.66,KCHI
398,Elan,nicolasb-a1-nsm,5657.14,10.34,KCHI
399,Elan,nicolasb-a1-nsm,5667.48,12.77,KCHI
400,Elan,nicolasb-a1-nsm,5680.25,1.84,KCHI
401,Elan,nicolasb-a1-nsm,5682.09,4.14,KCHI
402,Elan,nicolasb-a1-nsm,5686.23,2.67,KCHI
403,Elan,nicolasb-a1-nsm,5688.9,3.54,KCHI
404,Elan,nicolasb-a1-nsm,5692.44,2.99,KCHI
405,Elan,nicolasb-a1-nsm,5695.43,4.83,KCHI
406,Elan,nicolasb-a1-nsm,5700.26,5.31,KCHI
407,Elan,nicolasb-a1-nsm,5705.57,4.0,KCHI
408,Elan,nicolasb-a1-nsm,5709.58,25.79,KCHI
409,Elan,nicolasb-a1-nsm,5735.37,2.97,KCHI
410,Elan,nicolasb-a1-nsm,5738.34,1.47,KCHI
411,Elan,nicolasb-a1-nsm,5739.81,5.6,KCHI
412,Elan,nicolasb-a1-nsm,5745.42,7.76,KCHI
413,Elan,nicolasb-a1-nsm,5753.18,2.92,KCHI
414,Elan,nicolasb-a1-nsm,5756.09,1.86,KCHI
415,Elan,nicolasb-a1-nsm,5757.95,1.87,KCHI
416,Elan,nicolasb-a1-nsm,5759.82,4.33,KCHI
417,Elan,nicolasb-a1-nsm,5764.15,8.6,KCHI
418,Elan,nicolasb-a1-nsm,5772.75,3.5,KCHI
419,Elan,nicolasb-a1-nsm,5776.25,2.87,KCHI
420,Elan,nicolasb-a1-nsm,5779.12,5.79,KCHI
421,Elan,nicolasb-a1-nsm,5784.91,13.12,KCHI
422,Elan,nicolasb-a1-nsm,5798.03,2.02,KCHI
423,Elan,nicolasb-a1-nsm,5800.05,10.67,KCHI
424,Elan,nicolasb-a1-nsm,5810.72,6.03,KCHI
425,Elan,nicolasb-a1-nsm,5816.74,7.62,KCHI
426,Elan,nicolasb-a1-nsm,5824.36,3.31,KCHI
427,Elan,nicolasb-a1-nsm,5827.67,1.51,KCHI
428,Elan,nicolasb-a1-nsm,5829.19,5.17,KCHI
429,Elan,nicolasb-a1-nsm,5834.35,6.19,KCHI
430,Elan,nicolasb-a1-nsm,5840.54,4.2,KCHI
